# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
25000 100
27 2.65 1.88781 0.755365 0.283448 4.13305 1.07643 4.61803
28 2.75 2.89388 1.64807 0.477935 4.42918 0.964866 5.21459
29 2.85 2.22805 2.38627 0.632011 4.84979 0.685073 5.66953
30 2.95 1.95866 3.08155 1.11959 5.64807 0.778161 6.22318
31 3.05 1.22156 3.54506 1.22195 6.5794 0.773121 6.81116
32 3.15 0.699869 3.82833 1.74744 8 0.883536 7.5279
33 3.25 0.55785 4.06867 1.48783 9.28755 0.924437 8.32618
34 3.35 0.768816 4.4206 1.47035 10.6395 1.07122 9.30901
35 3.45 0.972422 4.8927 1.31154 11.9185 0.979152 10.2618
36 3.55 0.951809 5.38197 1.24285 13.2017 0.995584 11.2876
37 3.65 0.963557 5.90558 1.15996 14.4678 1.24914 12.6481
38 3.75 0.897891 6.4206 1.03932 15.6652 1.23568 14.0687
39 3.85 0.809263 6.90987 1.03198 16.9185 1.01649 15.3004
40 3.95 1.05205 7.5794 1.00725 18.206 1.11372 16.721
41 4.05 1.07772 8.30043 0.999643 19.5494 1.0306 18.103
42 4.15 1.03863 9.03004 0.994634 20.9528 0.963242 19.4592
43 4.25 1.15345 9.87983 0.983183 22.4077 0.99111 20.9227
44 4.35 1.08991 10.721 0.932964 23.8541 1.12085 22.6567
45 4.45 1.32841 11.794 0.931187 25.3648 1.10551 24.4464
46 4.55 1.05719 12.6867 1.02988 27.1116 1.05238 26.2275
47 4.65 1.22633 13.7682 0.927916 28.7554 0.973615 27.9485
48 4.75 1.03533 14.721 1.04018 30.6781 1.02613 29.8412
49 4.85 0.948348 15.6309 0.924234 32.4592 0.94854 31.6652
50 4.95 1.03066 16.6609 0.998445 34.4635 0.979167 33.6266
51 5.05 1.08927 17.794 0.975729 36.5021 1.00459 35.721
52 5.15 0.960103 18.8326 0.942156 38.5494 1.0095 37.9099
53 5.25 0.900971 19.8455 1.02445 40.8627 0.935223 40.0172
54 5.35 0.904368 20.9013 1.0103 43.2318 0.926268 42.1845
55 5.45 0.793548 21.8627 0.954168 45.5536 0.9845 44.5751
56 5.55 0.922352 23.0215 0.991524 48.0558 0.988544 47.0644
57 5.65 0.876807 24.1631 1.02074 50.7253 0.994976 49.6609
58 5.75 0.903862 25.382 1.00773 53.4549 0.892391 52.073
59 5.85 0.94702 26.7039 0.961324 56.1502 0.995607 54.8584
60 5.95 0.867899 27.9571 0.972196 58.97 0.971321 57.6695
61 6.05 0.914191 29.3219 0.987554 61.9313 1.00832 60.6867
62 6.15 1.06276 30.9614 0.909993 64.7511 1.05908 63.9614
63 6.25 0.921271 32.4292 1.02461 68.03 1.03622 67.2704
64 6.35 1.07516 34.1974 0.952314 71.176 0.997328 70.5579
65 6.45 1.00667 35.9056 1.02249 74.6609 0.943928 73.7682
66 6.55 1.01541 37.6824 0.974416 78.0858 0.985077 77.2232
67 6.65 1.28967 40.0086 0.952439 81.5365 0.993664 80.8155
68 6.75 1.13627 42.1202 0.971569 85.1631 1.05547 84.7468
69 6.85 1.04951 44.1288 1.04612 89.1845 1.02823 88.691
70 6.95 1.05874 46.2146 1.09433 93.515 0.992337 92.6094
71 7.05 1.02892 48.3004 1.05612 97.8155 0.969667 96.5494
72 7.15 0.98799 50.3605 1.03191 102.137 1.06802 101.013
73 7.25 0.968931 52.4378 1.01461 106.506 1.00181 105.318
74 7.35 1.08299 54.824 1.01434 110.996 1.01069 109.781
75 7.45 0.947941 56.97 1.03637 115.708 1.00549 114.343
76 7.55 0.934073 59.1416 1.05321 120.627 1.02601 119.124
77 7.65 0.952966 61.4163 1.02407 125.536 1.03076 124.056
78 7.75 1.09672 64.103 0.996941 130.442 1.04891 129.206
79 7.85 1.06554 66.7811 0.991256 135.446 1.0198 134.343
80 7.95 1.0389 69.4592 1.03113 140.785 1.02753 139.652
81 8.05 0.977529 72.0429 0.971717 145.944 1.00054 144.953
82 8.15 0.839626 74.3176 0.973256 151.24 1.01408 150.459
83 8.25 0.980182 77.0386 0.981363 156.712 0.960333 155.803
84 8.35 1.09569 80.1545 0.951987 162.15 0.975871 161.365
85 8.45 1.01981 83.1245 1.02864 168.167 1.00438 167.227
86 8.55 0.984576 86.0601 1.02192 174.288 0.945114 172.876
87 8.65 0.961944 88.9957 0.98092 180.3 0.998466 178.983
88 8.75 1.05278 92.2833 0.955206 186.292 0.990861 185.185
89 8.85 0.967324 95.3734 0.965848 192.489 0.990045 191.524
90 8.95 1.01151 98.6781 0.948963 198.717 0.963457 197.833
91 9.05 0.966155 101.906 1.02021 205.562 1.02369 204.687
92 9.15 1.08843 105.622 0.94923 212.073 1.00018 211.532
93 9.25 0.951883 108.944 1.06107 219.511 0.987879 218.442
94 9.35 1.00626 112.532 1.02711 226.867 1.02571 225.773
95 9.45 1.011 116.215 0.980847 234.043 0.977665 232.91
96 9.55 0.953015 119.76 0.984538 241.399 1.03213 240.605
97 9.65 0.903987 123.193 0.942862 248.592 0.991119 248.15
98 9.75 0.901035 126.687 1.00132 256.391 1.01728 256.056
99 9.85 0.986951 130.592 1.04211 264.674 1.02325 264.172
100 9.95 1.05649 134.858 1.00275 272.807 0.976799 272.077
26700 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 27.0253 2 0 0
11 1.05 0 0 0 2 0 0
12 1.15 0 0 0 2 0 0
13 1.25 0 0 0 2 0 0
14 1.35 0 0 0 2 0 0
15 1.45 0 0 0 2 0 0
16 1.55 0 0 0.130789 2.02575 5.08988 1
17 1.65 0 0 0.557866 2.15021 0 1
18 1.75 0 0 1.18001 2.44635 0.0171384 1.00429
19 1.85 0 0 1.30078 2.81116 0.107353 1.03433
20 1.95 0 0 0.964198 3.11159 0.17945 1.09013
21 2.05 0 0 0.598246 3.3176 0.387198 1.22318
22 2.15 0 0 0.464581 3.49356 0.715403 1.49356
23 2.25 0 0 0.30005 3.61803 1.265 2.01717
24 2.35 0 0 0.199182 3.70815 1.67293 2.77253
25 2.45 0 0 0.261795 3.83691 1.27681 3.39914
26 2.55 0.744307 0.197425 0.241667 3.96567 1.26745 4.07296
27 2.65 2.15749 0.815451 0.328203 4.15451 0.9643 4.62661
28 2.75 2.86605 1.69957 0.471008 4.44635 0.923217 5.19742
29 2.85 2.43531 2.50644 0.78034 4.96567 0.80787 5.73391
30 2.95 1.49922 3.03863 1.11357 5.75966 0.868645 6.35193
31 3.05 0.950104 3.39914 1.28952 6.74249 0.756191 6.92704
32 3.15 0.784702 3.71674 1.71577 8.13734 0.814758 7.58798
33 3.25 0.876622 4.09442 1.4184 9.36481 0.979108 8.43348
34 3.35 0.768816 4.44635 1.52637 10.7682 0.930887 9.28755
35 3.45 1.06082 4.96137 1.28953 12.0258 0.952688 10.2146
36 3.55 0.951809 5.45064 1.15972 13.2232 1.11639 11.3648
37 3.65 0.931965 5.95708 1.06166 14.382 1.15851 12.6266
38 3.75 0.852996 6.44635 1.03187 15.5708 1.16848 13.97
39 3.85 0.965436 7.03004 1.02844 16.8197 1.18295 15.4034
40 3.95 1.13298 7.75107 1.00389 18.103 0.995955 16.6738
41 4.05 0.872444 8.33476 0.894249 19.3047 0.98899 18
42 4.15 1.03863 9.06438 1.02201 20.7468 1.00897 19.4206
43 4.25 1.06024 9.84549 1.02959 22.2704 1.06087 20.9871
44 4.35 1.12327 10.7124 0.988333 23.8026 1.08479 22.6652
45 4.45 1.00959 11.5279 0.973514 25.382 0.983561 24.2575
46 4.55 1.25033 12.5837 0.996985 27.073 1.04477 26.0258
47 4.65 1.1582 13.6052 0.981217 28.8112 1.00275 27.7983
48 4.75 1.15659 14.6695 0.940339 30.5494 1.03078 29.6996
49 4.85 1.11833 15.7425 0.993273 32.4635 1.0021 31.6266
50 4.95 1.09078 16.8326 0.962099 34.3948 0.994165 33.618
51 5.05 0.973746 17.8455 0.998325 36.4807 0.975769 35.6524
52 5.15 0.880756 18.7983 0.942156 38.5279 0.979812 37.7768
53 5.25 0.931512 19.8455 0.984534 40.7511 0.99046 40.0086
54 5.35 0.911721 20.9099 1.06338 43.2446 0.955615 42.2446
55 5.45 0.83606 21.9227 0.968277 45.6009 0.965057 44.588
56 5.55 0.860862 23.0043 1.03234 48.206 0.988544 47.0773
57 5.65 0.817474 24.0687 0.9912 50.7983 0.948928 49.5536
58 5.75 0.859306 25.2275 0.942764 53.3519 0.93844 52.0901
59 5.85 0.873226 26.4464 0.968978 56.0687 0.991005 54.8627
60 5.95 1.01651 27.9142 0.958878 58.8498 0.998014 57.7511
61 6.05 0.948689 29.3305 1.02477 61.9227 0.969598 60.6524
62 6.15 0.990423 30.8584 0.982017 64.9657 1.06602 63.9485
63 6.25 1.01825 32.4807 0.952186 68.0129 0.982457 67.0858
64 6.35 1.08037 34.2575 0.917236 71.0429 1.02076 70.4506
65 6.45 1.16348 36.2318 1.00109 74.4549 1.01081 73.8884
66 6.55 1.0056 37.9914 1.02448 78.0558 1.02791 77.4936
67 6.65 1.14214 40.0515 0.976131 81.5923 1.01741 81.1717
68 6.75 1.0716 42.0429 0.992266 85.2961 1.01744 84.9614
69 6.85 1.05848 44.0687 1.03496 89.2747 1.03719 88.9399
70 6.95 1.10231 46.2403 1.0542 93.4464 0.970599 92.7725
71 7.05 0.952703 48.1717 1.05085 97.7253 0.989737 96.794
72 7.15 1.00857 50.2747 1.04831 102.116 0.997162 100.961
73 7.25 1.09705 52.6266 1.08238 106.777 0.986824 105.202
74 7.35 0.985598 54.7983 1.07058 111.515 1.06414 109.901
75 7.45 0.891065 56.8155 0.961807 115.888 0.961037 114.262
76 7.55 1.04852 59.2532 0.955797 120.352 1.02417 119.034
77 7.65 0.945774 61.5107 1.05272 125.399 1.01282 123.88
78 7.75 1.08621 64.1717 0.989963 130.27 1.02269 128.901
79 7.85 0.942593 66.5408 1.01761 135.408 1.02235 134.052
80 7.95 0.998945 69.1159 0.94161 140.283 1.00012 139.219
81 8.05 1.0782 71.9657 0.995969 145.571 1.01918 144.618
82 8.15 0.963193 74.5751 0.976411 150.884 1.04886 150.313
83 8.25 0.90288 77.0815 1.01677 156.554 0.985016 155.794
84 8.35 1.0474 80.0601 1.01135 162.33 0.987919 161.425
85 8.45 0.981491 82.9185 0.952333 167.901 0.958057 167.017
86 8.55 0.990334 85.8712 0.954552 173.618 0.997541 172.979
87 8.65 0.945067 88.7554 1.01103 179.815 0.956367 178.828
88 8.75 1.00605 91.897 1.01063 186.155 1.0176 185.197
89 8.85 1.01838 95.1502 0.989258 192.502 1.01954 191.725
90 8.95 1.03253 98.5236 0.977086 198.914 0.937896 197.867
91 9.05 0.999559 101.863 0.997828 205.609 0.974333 204.391
92 9.15 1.00297 105.288 0.99616 212.442 0.995167 211.202
93 9.25 0.996157 108.764 0.96433 219.202 1.02776 218.391
94 9.35 0.999036 112.326 1.01213 226.451 0.993285 225.489
95 9.45 0.982718 115.906 1.00901 233.833 1.00706 232.841
96 9.55 1.02455 119.717 1.01096 241.386 1.0235 240.472
97 9.65 0.976306 123.425 1.04806 249.382 1.00127 248.094
98 9.75 0.94974 127.107 0.963299 256.884 1.01728 256
99 9.85 1.01732 131.133 1.01079 264.918 1.00269 263.953
100 9.95 1.04374 135.348 0.985815 272.914 0.99536 272.009
26800 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 27.0253 2 0 0
11 1.05 0 0 0 2 0 0
12 1.15 0 0 0 2 0 0
13 1.25 0 0 0 2 0 0
14 1.35 0 0 0 2 0 0
15 1.45 0 0 0 2 0 0
16 1.55 0 0 0.130789 2.02575 5.08988 1
17 1.65 0 0 0.730997 2.18884 0 1
18 1.75 0 0 1.16291 2.48069 0 1
19 1.85 0 0 1.16305 2.80687 0.0613446 1.01717
20 1.95 0 0 0.812681 3.06009 0.207058 1.08155
21 2.05 0 0 0.722881 3.30901 0.412179 1.22318
22 2.15 0 0 0.464581 3.48498 1.03336 1.61373
23 2.25 0 0 0.320743 3.61803 1.32721 2.16309
24 2.35 0 0 0.313001 3.75966 1.28321 2.74249
25 2.45 0.0350565 0.00858369 0.244342 3.87983 1.39924 3.42918
26 2.55 0.970836 0.266094 0.314167 4.04721 1.27552 4.1073
27 2.65 2.36725 0.944206 0.395335 4.27468 0.941874 4.64807
28 2.75 2.14258 1.60515 0.353256 4.49356 0.895451 5.20172
29 2.85 2.02079 2.27468 0.677154 4.94421 0.646296 5.6309
30 2.95 2.24884 3.07296 1.11959 5.74249 0.748 6.16309
31 3.05 0.927483 3.42489 1.40215 6.81116 0.942418 6.87983
32 3.15 0.933159 3.80258 1.49932 8.03004 0.968187 7.66524
33 3.25 0.996161 4.23176 1.50271 9.33047 0.889647 8.43348
34 3.35 0.712561 4.55794 1.35833 10.5794 0.916853 9.27468
35 3.45 0.777937 4.93562 1.33354 11.8798 1.05413 10.3004
36 3.55 1.0019 5.45064 1.26779 13.1888 1.04974 11.382
37 3.65 0.837189 5.90558 1.10098 14.3906 1.19792 12.6867
38 3.75 0.852996 6.39485 1.11755 15.6781 1.03782 13.8798
39 3.85 1.02223 7.01288 1.08852 17 1.14753 15.2704
40 3.95 1.07903 7.69957 1.0509 18.3433 1.06325 16.6266
41 4.05 0.987914 8.36052 0.849537 19.485 0.966586 17.9227
42 4.15 0.977537 9.04721 0.958133 20.8369 1.12785 19.5107
43 4.25 1.1884 9.92275 0.936779 22.2232 0.973672 20.9485
44 4.35 1.26785 10.9013 1.01602 23.7983 1.09866 22.6481
45 4.45 1.04147 11.7425 0.965578 25.3648 1.04189 24.3348
46 4.55 1.06736 12.6438 0.976741 27.0215 1.07267 26.1502
47 4.65 0.983013 13.5107 0.94003 28.6867 1.01246 27.9399
48 4.75 1.23121 14.6438 0.947304 30.4378 0.940034 29.6738
49 4.85 0.966241 15.5708 1.02222 32.4077 1.03335 31.6609
50 4.95 1.0822 16.6524 0.979203 34.3734 0.925602 33.515
51 5.05 0.981998 17.6738 1.00038 36.4635 0.957242 35.5107
52 5.15 0.999777 18.7554 0.993511 38.6223 1.12827 37.9571
53 5.25 0.87043 19.7339 1.04916 40.9914 0.8857 39.9528
54 5.35 0.860253 20.7382 0.944413 43.206 0.986797 42.2618
55 5.45 0.942339 21.8798 0.966514 45.5579 0.965057 44.6052
56 5.55 0.847197 22.9442 0.974517 48.0172 0.980022 47.073
57 5.65 0.942732 24.1717 0.968225 50.5494 0.965374 49.5923
58 5.75 0.916593 25.4077 0.976038 53.1931 0.998779 52.2918
59 5.85 0.891674 26.6524 1.00266 56.0043 0.998675 55.0858
60 5.95 1.00462 28.103 1.08318 59.1459 0.928316 57.7725
61 6.05 0.873944 29.4077 0.976105 62.073 1.04849 60.9099
62 6.15 0.968166 30.9013 0.933539 64.9657 0.959144 63.8755
63 6.25 0.985921 32.4721 0.970961 68.073 0.998585 67.0644
64 6.35 1.16388 34.3863 0.995188 71.3605 1.02076 70.4292
65 6.45 1.10784 36.2661 0.935607 74.5494 0.986834 73.7854
66 6.55 0.956542 37.9399 0.986627 78.0172 0.985077 77.2403
67 6.65 1.03745 39.8112 0.98087 81.5708 1.02453 80.9442
68 6.75 1.12703 41.9056 0.975019 85.2103 0.996704 84.6567
69 6.85 1.07642 43.9657 1.0171 89.1202 0.964459 88.3562
70 6.95 1.07617 46.0858 1.03251 93.206 1.01516 92.3648
71 7.05 1.10514 48.3262 1.02029 97.3605 1.03833 96.5837
72 7.15 0.959174 50.3262 1.06061 101.803 1.00538 100.785
73 7.25 0.936901 52.3348 1.09135 106.502 1.02777 105.202
74 7.35 1.06741 54.6867 1.05798 111.185 1.06803 109.918
75 7.45 0.94415 56.824 1.01278 115.79 1.04144 114.644
76 7.55 0.989453 59.1245 1.00451 120.481 0.99193 119.266
77 7.65 1.00331 61.5193 1.00438 125.296 1.01461 124.12
78 7.75 1.11424 64.2489 1.00654 130.249 0.956254 128.815
79 7.85 1.00407 66.7725 0.963202 135.112 1.0837 134.275
80 7.95 0.932349 69.176 1.03279 140.459 0.936989 139.116
81 8.05 0.912577 71.588 1.00244 145.781 1.00621 144.446
82 8.15 1.01389 74.3348 0.963003 151.021 1.01961 149.983
83 8.25 1.01729 77.1588 0.975205 156.459 1.00507 155.575
84 8.35 1.04438 80.1288 0.998572 162.163 1.00072 161.279
85 8.45 0.946122 82.8841 0.974344 167.863 1.00879 167.167
86 8.55 0.97594 85.794 0.98895 173.785 0.997541 173.129
87 8.65 0.911315 88.5751 0.955014 179.639 0.959173 178.996
88 8.75 1.05278 91.8627 0.996261 185.888 0.970975 185.073
89 8.85 1.03719 95.176 0.97053 192.116 0.976639 191.326
90 8.95 0.956338 98.3004 1.03202 198.888 0.972633 197.695
91 9.05 0.99699 101.631 0.997188 205.579 0.983948 204.283
92 9.15 1.02559 105.133 0.989277 212.365 0.996421 211.103
93 9.25 1.06503 108.85 0.991882 219.318 1.04556 218.416
94 9.35 0.91478 112.112 0.97737 226.318 0.997488 225.545
95 9.45 1.07463 116.026 1.0049 233.67 0.976489 232.674
96 9.55 1.0084 119.777 0.975348 240.957 1.02465 240.313
97 9.65 1.06896 123.837 1.00699 248.639 0.982099 247.79
98 9.75 0.951954 127.528 1.00187 256.442 0.982491 255.425
99 9.85 1.02816 131.597 1.01619 264.519 1.01026 263.438
100 9.95 0.905566 135.253 1.02127 272.803 1.06324 272.043
26900 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 27.0253 2 0 0
11 1.05 0 0 0 2 0 0
12 1.15 0 0 0 2 0 0
13 1.25 0 0 0 2 0 0
14 1.35 0 0 0 2 0 0
15 1.45 0 0 0 2 0 0
16 1.55 0 0 0.0653943 2.01288 5.08988 1
17 1.65 0 0 0.634813 2.15451 0.0192781 1.00429
18 1.75 0 0 1.11161 2.43348 0.0171384 1.00858
19 1.85 0 0 1.37729 2.81974 0.0766808 1.03004
20 1.95 0 0 0.977972 3.12446 0.165647 1.08155
21 2.05 0 0 0.685491 3.36052 0.399689 1.21888
22 2.15 0 0 0.555231 3.57082 0.93116 1.57082
23 2.25 0 0 0.237971 3.66953 1.42053 2.1588
24 2.35 0 0 0.237122 3.77682 1.49233 2.83262
25 2.45 0.105169 0.0257511 0.287975 3.91845 1.32054 3.48069
26 2.55 0.80903 0.240343 0.257778 4.05579 1.32396 4.18455
27 2.65 1.9777 0.806867 0.425172 4.30043 0.897023 4.69957
28 2.75 2.86605 1.69099 0.450228 4.5794 0.860744 5.23176
29 2.85 2.25396 2.43777 0.728747 5.06438 0.730314 5.71674
30 2.95 1.83776 3.09013 0.884839 5.69528 0.717839 6.22747
31 3.05 1.19894 3.54506 1.29516 6.6824 0.970634 6.96567
32 3.15 1.06041 3.97425 1.55739 7.9485 0.74598 7.57082
33 3.25 0.717236 4.28326 1.61181 9.34335 0.909527 8.35622
34 3.35 0.600052 4.55794 1.38633 10.618 1.02444 9.29614
35 3.45 0.654175 4.87554 1.27633 11.8627 0.987973 10.2575
36 3.55 0.935111 5.35622 1.16803 13.0687 1.0664 11.3562
37 3.65 0.963557 5.87983 1.19928 14.3777 1.17033 12.6309
38 3.75 0.763207 6.3176 1.06912 15.6094 1.08635 13.8798
39 3.85 1.07902 6.96996 1.10973 16.9571 1.12628 15.2446
40 3.95 0.94415 7.57082 1.01732 18.2575 1.15073 16.7124
41 4.05 1.19319 8.3691 0.983674 19.5794 1.00179 18.0558
42 4.15 1.12417 9.1588 0.912508 20.867 1.06688 19.5579
43 4.25 1.25831 10.0858 0.994784 22.3391 1.08702 21.1631
44 4.35 0.834112 10.7296 0.974491 23.8498 0.996007 22.7039
45 4.45 1.02022 11.5536 0.970868 25.4249 0.994165 24.3133
46 4.55 1.28083 12.6352 0.979272 27.0858 1.05492 26.0987
47 4.65 1.1582 13.6567 0.893998 28.6695 1.01489 27.8927
48 4.75 1.10995 14.6781 0.931051 30.3906 0.984244 29.7082
49 4.85 1.0736 15.7082 1.02891 32.3734 0.94854 31.5322
50 4.95 1.01349 16.721 1.02624 34.4335 1.06701 33.6695
51 5.05 0.891225 17.6481 0.922321 36.3605 0.93048 35.6094
52 5.15 1.01565 18.7468 1.07844 38.7039 0.963976 37.6996
53 5.25 0.962054 19.8283 0.976931 40.9099 0.971413 39.8884
54 5.35 0.941131 20.927 0.982849 43.2146 0.968455 42.1545
55 5.45 0.814804 21.9142 1.06705 45.8112 1.05343 44.7124
56 5.55 0.888191 23.03 0.938802 48.1803 0.968091 47.1502
57 5.65 0.797696 24.0687 0.953456 50.6738 0.97853 49.7039
58 5.75 0.910227 25.2961 1.02516 53.4506 0.965434 52.3133
59 5.85 0.903973 26.5579 0.981224 56.2017 1.01555 55.1545
60 5.95 0.909511 27.8712 0.938162 58.9227 0.952043 57.9099
61 6.05 1.04643 29.4335 0.967517 61.824 0.992547 60.8798
62 6.15 1.01268 30.9957 0.993098 64.9013 1.01605 64.0215
63 6.25 0.953596 32.515 0.968279 68 0.991865 67.1888
64 6.35 1.06472 34.2661 0.934125 71.0858 0.97259 70.3948
65 6.45 1.07243 36.0858 0.992272 74.4678 1.01081 73.8326
66 6.55 1.1037 38.0172 0.954879 77.824 0.963051 77.2103
67 6.65 1.1707 40.1288 1.02944 81.5536 1.01622 80.8841
68 6.75 1.07622 42.1288 1.03596 85.4206 1.00362 84.6223
69 6.85 1.054 44.1459 1.04501 89.4378 1.01593 88.5193
70 6.95 0.949817 46.0172 1.01407 93.4506 0.98799 92.4206
71 7.05 1.02468 48.0944 1.08774 97.8798 1.01297 96.5365
72 7.15 1.00446 50.1888 0.998096 102.06 1.03516 100.863
73 7.25 1.05702 52.4549 1.08836 106.747 1.04475 105.352
74 7.35 0.962224 54.5751 0.964882 111.017 1.04373 109.961
75 7.45 1.03894 56.927 1.02127 115.661 1.04238 114.691
76 7.55 1.04483 59.3562 1.03759 120.506 1.02509 119.468
77 7.65 1.0105 61.7682 0.956932 125.094 0.98052 124.159
78 7.75 1.02314 64.2747 1.0013 130.021 0.95101 128.828
79 7.85 0.925517 66.6009 0.990406 135.021 0.981461 133.773
80 7.95 0.952328 69.0558 1.01206 140.262 1.02836 139.086
81 8.05 0.987272 71.6652 0.997586 145.558 0.99244 144.343
82 8.15 0.893488 74.0858 1.02846 151.155 0.984834 149.691
83 8.25 1.00492 76.8755 0.971357 156.571 1.01587 155.343
84 8.35 0.977974 79.6567 0.979788 162.167 0.984907 160.957
85 8.45 0.999175 82.5665 0.92005 167.549 0.964675 166.588
86 8.55 1.05943 85.7253 0.9954 173.511 1.0356 172.777
87 8.65 0.939442 88.5923 0.998424 179.631 0.975311 178.742
88 8.75 1.09951 92.0258 0.959312 185.648 1.01006 185.064
89 8.85 0.986133 95.176 0.973874 191.897 0.980661 191.343
90 8.95 1.00888 98.4721 1.00913 198.519 1.00606 197.931
91 9.05 0.966155 101.7 1.0087 205.288 0.967923 204.412
92 9.15 0.960235 104.979 1.0093 212.21 0.987015 211.167
93 9.25 1.06011 108.678 0.980249 219.082 0.983584 218.047
94 9.35 1.00385 112.258 1.0373 226.511 1.02752 225.391
95 9.45 1.03928 116.043 1.00842 233.888 1.04939 233.052
96 9.55 0.983013 119.7 1.00407 241.391 0.991261 240.442
97 9.65 1.02602 123.597 1.00418 249.052 0.962367 247.768
98 9.75 1.10471 127.88 1.00298 256.863 1.02943 255.768
99 9.85 0.984782 131.777 1.00107 264.82 1.0292 263.931
100 9.95 0.920447 135.494 1.0382 273.24 1.01127 272.116
27000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 27.0253 2 0 0
11 1.05 0 0 0 2 0 0
12 1.15 0 0 0 2 0 0
13 1.25 0 0 0 2 0 0
14 1.35 0 0 0 2 0 0
15 1.45 0 0 0 2 0 0
16 1.55 0 0 0.10899 2.02146 5.08988 1
17 1.65 0 0 0.500156 2.13305 0 1
18 1.75 0 0 1.23132 2.44206 0.0171384 1.00429
19 1.85 0 0 1.37729 2.82833 0.0920169 1.03004
20 1.95 0 0 1.08817 3.16738 0.110431 1.06438
21 2.05 0 0 0.498539 3.33906 0.399689 1.20172
22 2.15 0 0 0.487243 3.52361 0.874382 1.53219
23 2.25 0 0 0.320743 3.65665 1.35831 2.09442
24 2.35 0 0 0.237122 3.76395 1.58738 2.81116
25 2.45 0.0701129 0.0171674 0.253069 3.88841 1.33803 3.46781
26 2.55 0.647224 0.188841 0.233612 4.01288 1.20286 4.1073
27 2.65 2.39722 0.875536 0.216315 4.13734 1.10633 4.74249
28 2.75 2.75475 1.72532 0.498714 4.44635 0.83992 5.2618
29 2.85 2.22805 2.46352 0.715849 4.92275 0.723851 5.74249
30 2.95 1.47504 2.98712 0.999206 5.63519 0.717839 6.25322
31 3.05 1.08583 3.39914 1.45283 6.74249 0.722332 6.80258
32 3.15 0.975575 3.79399 1.56267 8.01288 0.761852 7.4206
33 3.25 0.737159 4.11159 1.6019 9.39914 1.02384 8.30472
34 3.35 0.862574 4.50644 1.35833 10.6481 0.954276 9.18026
35 3.45 0.724896 4.85837 1.36875 11.9828 1.09383 10.2446
36 3.55 0.935111 5.33906 1.0558 13.073 0.987253 11.2618
37 3.65 0.931965 5.84549 1.17175 14.3519 1.30431 12.6824
38 3.75 0.852996 6.33476 1.00952 15.515 1.00422 13.8369
39 3.85 0.993831 6.93562 0.929485 16.6438 1.10857 15.1803
40 3.95 1.14647 7.66524 1.0509 17.9871 1.13054 16.6223
41 4.05 0.910934 8.27468 1.00603 19.3391 1.06901 18.0558
42 4.15 1.13639 9.07296 1.03418 20.7983 1.11565 19.6266
43 4.25 1.1418 9.91416 1.03829 22.3348 1.00274 21.1073
44 4.35 1.11215 10.7725 0.991101 23.8712 0.984909 22.6309
45 4.45 1.15837 11.7082 0.912669 25.3519 1.03658 24.309
46 4.55 1.18934 12.7124 1.05771 27.1459 0.994057 25.9914
47 4.65 1.02194 13.6137 1.02967 28.97 1.04645 27.8412
48 4.75 1.05399 14.5837 0.958913 30.7425 1.00286 29.691
49 4.85 1.17201 15.7082 0.997727 32.6652 1.04451 31.6996
50 4.95 0.996307 16.7039 0.923615 34.5193 0.996307 33.6953
51 5.05 1.00675 17.7511 1.0127 36.6352 1.00459 35.7897
52 5.15 1.09499 18.9356 0.940181 38.6781 0.971894 37.897
53 5.25 0.916242 19.9657 0.975031 40.8798 1.00379 40.1588
54 5.35 0.838195 20.9442 1.05057 43.3433 0.926268 42.3262
55 5.45 0.899827 22.0343 0.984151 45.7382 0.957987 44.6524
56 5.55 0.922352 23.1931 0.950707 48.1373 1.00388 47.1803
57 5.65 0.810882 24.2489 0.992841 50.7339 0.991687 49.7682
