# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
11000 100
36 3.55 0.854024 6.18026 1.21255 11.9056 1.04551 11.2275
37 3.65 0.957478 6.72961 1.09116 13.1631 1.1271 12.5236
38 3.75 0.935443 7.29614 1.1537 14.5665 1.14558 13.9142
39 3.85 0.927823 7.88841 1.07447 15.9442 1.02311 15.2232
40 3.95 0.779245 8.41202 0.998495 17.2918 1.09306 16.6953
41 4.05 1.03288 9.14163 0.952823 18.6438 0.891214 17.9571
42 4.15 0.82168 9.75107 0.982361 20.1073 1.13749 19.6481
43 4.25 0.816574 10.3863 0.975134 21.6309 1.06532 21.309
44 4.35 0.89533 11.1159 0.980636 23.2361 0.930192 22.8283
45 4.45 1.23802 12.1717 0.909499 24.794 1.05206 24.6266
46 4.55 1.13607 13.1845 1.00896 26.6009 1.00393 26.4206
47 4.65 0.967895 14.0858 0.968331 28.412 1.00721 28.3004
48 4.75 0.980577 15.0386 0.987363 30.3391 0.982875 30.2146
49 4.85 1.05919 16.1116 0.921757 32.2146 1.07805 32.4034
50 4.95 0.992422 17.1588 0.965889 34.2618 0.996376 34.5107
51 5.05 1.12545 18.3948 0.939689 36.3348 1.04504 36.8112
52 5.15 0.871749 19.3906 0.961543 38.5408 0.969235 39.03
53 5.25 1.09196 20.6867 0.995468 40.9142 0.979569 41.3605
54 5.35 0.960994 21.8712 1.08688 43.6052 1.01799 43.8755
55 5.45 1.08711 23.2618 0.918737 45.9657 0.974282 46.3734
56 5.55 0.970634 24.5494 0.997073 48.6223 0.966932 48.9442
57 5.65 0.967799 25.8798 1.07089 51.5794 1.01868 51.7511
58 5.75 0.862087 27.1073 1.01596 54.485 0.956483 54.4807
59 5.85 1.03089 28.6266 0.993121 57.4249 0.953122 57.2961
60 5.95 0.906449 30.0086 1.00206 60.4936 1.00422 60.3648
61 6.05 0.893069 31.4163 1.00988 63.691 0.919676 63.2704
62 6.15 0.969661 32.9957 1.01797 67.0215 1.05697 66.721
63 6.25 1.07155 34.7983 0.946283 70.2189 1.0196 70.1588
64 6.35 1.07267 36.6609 0.978238 73.6309 1.01364 73.6867
65 6.45 1.06841 38.5751 1.00419 77.2446 1.04699 77.4464
66 6.55 1.08714 40.5837 0.963358 80.8197 0.992086 81.1202
67 6.65 1.00962 42.5064 0.988458 84.6009 0.988335 84.8927
68 6.75 1.08055 44.6266 0.998591 88.5365 0.972364 88.7167
69 6.85 0.981262 46.6094 1.02992 92.7167 0.990808 92.7296
70 6.95 0.998619 48.6867 0.994334 96.8712 1.00677 96.927
71 7.05 0.978512 50.7811 1.00626 101.197 0.975407 101.112
72 7.15 1.04881 53.0901 1.04819 105.833 1.02029 105.614
73 7.25 0.97836 55.3047 0.999648 110.378 1.01126 110.202
74 7.35 0.951919 57.5193 1.04151 115.245 1.04744 115.086
75 7.45 1.03786 60 1.07096 120.386 0.949628 119.635
76 7.55 0.961599 62.3605 1.02101 125.421 1.02583 124.682
77 7.65 1.10011 65.133 0.945322 130.206 1.02977 129.884
78 7.75 0.975663 67.6567 1.02517 135.532 1.07125 135.438
79 7.85 0.980075 70.2575 0.974258 140.725 1.01105 140.815
80 7.95 0.961882 72.8755 0.995435 146.167 1.0078 146.313
81 8.05 1.01503 75.7082 0.940997 151.442 1.00671 151.944
82 8.15 1.00528 78.5837 1.02038 157.305 0.979909 157.562
83 8.25 1.04255 81.6395 0.971742 163.026 0.989173 163.373
84 8.35 0.980568 84.5837 0.969243 168.871 0.994149 169.356
85 8.45 0.918415 87.4077 1.01454 175.137 1.00767 175.567
86 8.55 1.00067 90.5579 1.00248 181.476 0.999878 181.876
87 8.65 1.02029 93.8455 0.969492 187.751 0.986862 188.249
88 8.75 1.05177 97.3133 0.987638 194.292 0.99301 194.811
89 8.85 0.977241 100.609 1.02309 201.223 0.984028 201.464
90 8.95 1.09736 104.395 1.04186 208.442 0.987612 208.292
91 9.05 1.02457 108.009 0.988067 215.442 0.985942 215.262
92 9.15 1.0023 111.622 1.01637 222.803 1.00846 222.549
93 9.25 0.943472 115.099 1.00959 230.275 0.992002 229.876
94 9.35 1.0146 118.918 1.0233 238.013 0.989097 237.339
95 9.45 1.01333 122.815 0.997311 245.717 1.03119 245.288
96 9.55 1.05341 126.953 0.982519 253.468 1.00153 253.172
97 9.65 0.92253 130.652 0.959597 261.197 1.00865 261.279
98 9.75 0.9708 134.627 1.0371 269.725 1.00062 269.489
99 9.85 0.977896 138.712 0.981881 277.966 1.0214 278.043
100 9.95 1.05095 143.193 1.00685 286.588 0.963309 286.275
17200 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0 0 0 0
17 1.65 0 0 0.29151 0.0686695 0.0365171 0.00858369
18 1.75 0 0 1.1338 0.369099 0.0649281 0.0257511
19 1.85 0 0 1.20299 0.725322 0.261451 0.103004
20 1.95 0 0 1.13498 1.09871 0.470657 0.257511
21 2.05 0 0 0.802692 1.39056 0.390379 0.399142
22 2.15 0 0 0.504402 1.59227 0.817382 0.725322
23 2.25 0 0 0.225385 1.69099 1.04097 1.18026
24 2.35 0 0 0.224581 1.79828 1.25135 1.77682
25 2.45 0 0 0.247949 1.92704 1.35837 2.48069
26 2.55 0.306497 0.0858369 0.282293 2.08584 1.25393 3.18455
27 2.65 1.84473 0.643777 0.430944 2.34764 0.977018 3.77682
28 2.75 2.37187 1.41631 0.741309 2.83262 0.940134 4.39056
29 2.85 2.96902 2.45494 0.861229 3.43777 1.00387 5.09442
30 2.95 1.67186 3.08155 1.11739 4.27897 0.896976 5.76824
31 3.05 1.22123 3.57082 1.37599 5.38627 0.860506 6.45923
32 3.15 1.12484 4.0515 1.33002 6.5279 0.79171 7.13734
33 3.25 1.18878 4.59227 1.53127 7.92704 0.795523 7.86266
34 3.35 1.11887 5.13305 1.37932 9.26609 1.00128 8.83262
35 3.45 0.971228 5.6309 1.29219 10.5966 1.01927 9.87983
36 3.55 0.996361 6.17167 1.19286 11.897 1.0534 11.0258
37 3.65 0.822833 6.64378 1.14702 13.2189 1.23906 12.4506
38 3.75 0.83623 7.15021 1.02316 14.4635 1.21629 13.927
39 3.85 1.08918 7.84549 1.04769 15.8069 1.02646 15.2403
40 3.95 0.93254 8.4721 0.973056 17.1202 1.05163 16.6567
41 4.05 0.959968 9.15021 0.946773 18.4635 0.954872 18.0086
42 4.15 0.902691 9.81974 0.927625 19.8455 1.01623 19.5193
43 4.25 0.827609 10.4635 0.936678 21.309 1.01026 21.0944
44 4.35 1.0112 11.2876 1.01472 22.97 1.01953 22.7597
45 4.45 1.02665 12.1631 0.967126 24.6266 0.986782 24.4464
46 4.55 0.982023 13.0386 1.02334 26.4592 0.994322 26.2232
47 4.65 0.829625 13.8112 0.995866 28.3219 1.021 28.1288
48 4.75 0.962908 14.7468 0.9038 30.0858 1.10188 30.2747
49 4.85 1.05919 15.8197 0.925976 31.97 1.05057 32.4077
50 4.95 1.11444 16.9957 0.949689 33.9828 0.907087 34.3262
51 5.05 0.961324 18.0515 0.957198 36.0944 1.09574 36.7382
52 5.15 1.14981 19.3648 1.11307 38.6481 0.965486 38.9485
53 5.25 1.12089 20.6953 0.977467 40.9785 0.952509 41.2146
54 5.35 1.1142 22.0687 0.995006 43.4421 1.01452 43.721
55 5.45 0.993158 23.3391 1.02732 46.0815 0.980978 46.2361
56 5.55 0.886512 24.515 1.02607 48.8155 0.921733 48.6867
57 5.65 1.08643 26.0086 1.03203 51.6652 0.999985 51.4421
58 5.75 0.910316 27.3047 0.999451 54.5236 1.05123 54.4421
59 5.85 1.07166 28.8841 0.956876 57.3562 0.974916 57.3219
60 5.95 0.95712 30.3433 1.01468 60.4635 1.11377 60.7253
61 6.05 0.958415 31.8541 1.02615 63.7124 1.01069 63.9185
62 6.15 0.953851 33.4077 1.07569 67.2318 0.98598 67.1373
63 6.25 1.00521 35.0987 0.988198 70.5708 0.982686 70.4506
64 6.35 0.973804 36.7897 0.949937 73.8841 0.93225 73.6953
65 6.45 0.953425 38.4979 0.974379 77.3906 1.0458 77.4506
66 6.55 1.01281 40.3691 0.97608 81.0129 0.95384 80.9828
67 6.65 0.851868 41.9914 1.00978 84.8755 0.959101 84.6438
68 6.75 1.04555 44.0429 1.0171 88.8841 1.01383 88.6309
69 6.85 1.22764 46.5236 0.98128 92.867 0.988689 92.6352
70 6.95 0.97386 48.5494 1.02001 97.1288 0.984119 96.7382
71 7.05 1.13491 50.9785 0.9234 101.099 1.01442 101.09
72 7.15 0.935737 53.0386 0.959867 105.343 1.05433 105.742
73 7.25 0.963191 55.2189 0.98832 109.837 0.998013 110.27
74 7.35 1.06261 57.691 1.00478 114.532 1.00234 114.944
75 7.45 1.01991 60.1288 1.00749 119.369 0.996214 119.717
76 7.55 0.881175 62.2918 1.03059 124.451 0.980467 124.541
77 7.65 0.960466 64.7124 1.04367 129.734 1.02127 129.7
78 7.75 0.965707 67.2103 1.03261 135.099 1.01496 134.961
79 7.85 0.996248 69.8541 0.984725 140.348 1.02557 140.416
80 7.95 1.01865 72.6266 1.04097 146.039 0.984988 145.79
81 8.05 1.07347 75.6223 1.02981 151.811 1.01054 151.442
82 8.15 1.02328 78.5494 0.978553 157.433 1.00536 157.206
83 8.25 0.963484 81.3734 0.957162 163.069 0.981867 162.974
84 8.35 0.977709 84.309 1.00981 169.159 1.01269 169.069
85 8.45 1.05241 87.5451 0.983963 175.236 0.993043 175.189
86 8.55 1.07429 90.927 0.97737 181.416 1.0128 181.579
87 8.65 1.08422 94.4206 1.00066 187.893 0.988191 187.961
88 8.75 0.991895 97.691 1.00254 194.532 1.01899 194.695
89 8.85 1.05104 101.236 1.0364 201.554 1.01006 201.524
90 8.95 0.943084 104.489 1.00903 208.545 1.00872 208.498
91 9.05 0.961296 107.88 0.995336 215.597 1.00173 215.579
92 9.15 0.957065 111.33 1.01578 222.953 0.988265 222.721
93 9.25 1.02035 115.09 0.991033 230.288 1.03849 230.391
94 9.35 1.01916 118.927 0.966543 237.597 1.00332 237.961
95 9.45 0.964224 122.635 1.00731 245.378 1.00001 245.67
96 9.55 1.02281 126.652 1.00972 253.343 1.02007 253.7
97 9.65 0.982462 130.592 1.01927 261.554 0.957923 261.399
98 9.75 1.02951 134.807 0.976028 269.579 1.02468 269.807
99 9.85 0.99844 138.979 0.992109 277.906 0.982455 278.034
100 9.95 1.03484 143.391 1.01487 286.597 0.977874 286.391
17300 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.0206452 0.00429185 0 0
17 1.65 0 0 0.255071 0.0643777 0 0
18 1.75 0 0 1.11761 0.360515 0.129856 0.0343348
19 1.85 0 0 1.26097 0.733906 0.14525 0.0772532
20 1.95 0 0 1.16107 1.11588 0.392215 0.206009
21 2.05 0 0 0.755475 1.39056 0.591484 0.420601
22 2.15 0 0 0.472206 1.5794 0.871157 0.76824
23 2.25 0 0 0.264582 1.69528 0.991863 1.20172
24 2.35 0 0 0.27848 1.82833 1.18834 1.76824
25 2.45 0 0 0.272744 1.96996 1.18443 2.38197
26 2.55 0.245197 0.0686695 0.274663 2.12446 1.38391 3.1588
27 2.65 1.70282 0.583691 0.551043 2.45923 1.06906 3.80687
28 2.75 2.79354 1.49356 0.603543 2.85408 1.06505 4.50215
29 2.85 2.47827 2.36052 0.751285 3.38197 0.936535 5.1588
30 2.95 2.1299 3.1588 1.14019 4.24034 0.794138 5.75536
31 3.05 1.45691 3.74249 1.42932 5.39056 0.753611 6.36052
32 3.15 1.10476 4.21459 1.32002 6.52361 0.921992 7.15021
33 3.25 0.79252 4.57511 1.42323 7.82403 1.03559 8.09442
34 3.35 1.08335 5.09871 1.32627 9.11159 0.863932 8.93133
35 3.45 0.887501 5.55365 1.40474 10.5579 1.08193 10.0429
36 3.55 1.02799 6.11159 1.29916 11.9742 0.931094 11.0558
37 3.65 0.897636 6.62661 1.25874 13.4249 1.16068 12.3906
38 3.75 0.850403 7.14163 1.03022 14.6781 1.24104 13.897
39 3.85 1.11608 7.85408 1.04434 16.0172 1.10026 15.3047
40 3.95 0.945314 8.48927 0.918997 17.2575 1.0357 16.6996
41 4.05 0.81415 9.06438 0.977022 18.6438 1.08522 18.2361
42 4.15 1.06471 9.85408 0.904579 19.9914 0.952716 19.6524
43 4.25 0.915887 10.5665 0.91745 21.4249 0.990995 21.1974
44 4.35 1.00066 11.382 0.967526 23.0086 0.940702 22.7339
45 4.45 1.05685 12.2833 0.906993 24.5622 1.07968 24.5794
46 4.55 0.856863 13.0472 1.00896 26.3691 1.03515 26.4292
47 4.65 1.04164 14.0172 0.936206 28.1202 1.0256 28.3433
48 4.75 1.04241 15.03 1.01815 30.1073 0.985079 30.2618
49 4.85 0.957506 16 0.987145 32.1159 1.03154 32.3562
50 4.95 1.02496 17.0815 0.957789 34.1459 0.949702 34.3648
51 5.05 0.945693 18.1202 1.01167 36.3777 1.008 36.5837
52 5.15 1.02957 19.2961 1.0794 38.8541 1.00111 38.8755
53 5.25 1.09196 20.5923 1.00807 41.2575 0.956117 41.1502
54 5.35 1.00974 21.8369 0.929134 43.5579 1.01452 43.6567
55 5.45 1.04013 23.1674 0.995577 46.1159 0.950845 46.0944
56 5.55 0.964163 24.4464 0.961635 48.6781 0.986303 48.7167
57 5.65 1.03648 25.8712 0.926343 51.2361 1.01245 51.5064
58 5.75 1.03692 27.3476 1.02196 54.1588 1.0407 54.4764
59 5.85 0.984297 28.7983 0.959775 57 1.01124 57.4635
60 5.95 0.979641 30.2918 1.09036 60.3391 0.995793 60.5064
61 6.05 0.985643 31.8455 1.03563 63.618 0.980807 63.6052
62 6.15 0.811564 33.1674 1.02584 66.9742 1.02279 66.9442
63 6.25 0.979701 34.8155 1.03138 70.4592 0.983959 70.2618
64 6.35 0.939202 36.4464 0.947476 73.7639 0.924851 73.4807
65 6.45 1.02529 38.2833 0.982727 77.3004 1.00874 77.103
66 6.55 1.11966 40.3519 1.0073 81.0386 0.996722 80.794
67 6.65 0.987085 42.2318 0.943579 84.6481 0.999579 84.6094
68 6.75 1.04992 44.2918 0.95721 88.4206 0.967999 88.4163
69 6.85 1.04923 46.412 0.982337 92.4077 1.03108 92.5923
70 6.95 1.06877 48.6352 1.00974 96.6266 0.986178 96.7039
71 7.05 1.00658 50.7897 0.972316 100.807 1.04944 101.206
72 7.15 1.03321 53.0644 1.02198 105.326 1.02418 105.725
73 7.25 0.993528 55.3133 1.03269 110.021 1.01031 110.309
74 7.35 0.885506 57.3734 1.04611 114.91 0.994052 114.944
75 7.45 0.922945 59.5794 1.0048 119.734 0.983671 119.657
76 7.55 0.986077 62 1.00186 124.674 1.00315 124.592
77 7.65 1.05243 64.6524 0.977539 129.622 0.990687 129.597
78 7.75 1.03872 67.3391 1.03921 135.021 1.01992 134.884
79 7.85 0.986544 69.9571 1.00083 140.356 0.961829 140
80 7.95 1.03757 72.7811 1.00407 145.845 0.991282 145.408
81 8.05 1.02733 75.6481 1.00531 151.481 0.98599 150.923
82 8.15 0.969267 78.4206 0.955397 156.97 1.01135 156.721
83 8.25 1.05427 81.5107 0.968097 162.67 1.02789 162.76
84 8.35 1.02059 84.5751 1.00554 168.734 1.01412 168.863
85 8.45 1.00495 87.6652 1.01384 174.996 0.962402 174.794
86 8.55 1.00885 90.8412 0.974655 181.159 0.989675 181.039
87 8.65 1.01763 94.1202 0.993364 187.588 1.08854 188.069
88 8.75 1.02053 97.485 1.01162 194.288 0.994958 194.644
89 8.85 0.984876 100.807 1.00219 201.077 0.994185 201.365
90 8.95 0.935619 104.034 1.00841 208.064 1.01617 208.391
91 9.05 0.949128 107.382 1.02805 215.348 0.995048 215.425
92 9.15 0.978492 110.91 0.980811 222.451 0.986484 222.554
93 9.25 0.980745 114.524 0.996252 229.824 0.989678 229.863
94 9.35 1.04424 118.455 1.01195 237.476 0.987391 237.313
95 9.45 1.04011 122.455 1.01176 245.292 1.05179 245.421
96 9.55 1.00096 126.386 1.00482 253.219 0.980815 253.142
97 9.65 1.05096 130.601 0.976647 261.086 1.00117 261.189
98 9.75 0.98338 134.627 0.989599 269.223 0.977604 269.21
99 9.85 1.02309 138.901 1.00541 277.661 1.01064 277.674
100 9.95 1.03484 143.313 0.997827 286.206 1.0276 286.455
17400 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.0206452 0.00429185 0 0
17 1.65 0 0 0.309729 0.0772532 0.0182585 0.00429185
18 1.75 0 0 0.955634 0.330472 0.032464 0.0128755
19 1.85 0 0 1.34793 0.729614 0.159776 0.0600858
20 1.95 0 0 0.952341 1.04292 0.313772 0.16309
21 2.05 0 0 0.873518 1.36052 0.709781 0.420601
22 2.15 0 0 0.482938 1.55365 0.892667 0.776824
23 2.25 0 0 0.333178 1.69957 1.02132 1.22318
24 2.35 0 0 0.33238 1.85837 1.16133 1.77682
25 2.45 0 0 0.272744 2 1.0105 2.30043
26 2.55 0.306497 0.0858369 0.32807 2.18455 1.42979 3.103
27 2.65 1.39064 0.506438 0.388556 2.4206 1.11154 3.77682
28 2.75 3.13614 1.5279 0.51826 2.75966 1.03875 4.45494
29 2.85 2.50281 2.40343 0.897877 3.39056 0.985504 5.14592
30 2.95 1.83217 3.09013 1.28842 4.36052 0.971248 5.87554
31 3.05 1.45691 3.67382 1.30666 5.41202 0.849817 6.55794
32 3.15 1.1851 4.18026 1.38002 6.59657 0.841819 7.27897
33 3.25 0.981215 4.62661 1.55475 8.01717 0.894375 8.09442
34 3.35 1.20767 5.2103 1.34396 9.32189 0.979123 9.04292
35 3.45 1.13868 5.79399 1.43808 10.8026 1.04433 10.1159
36 3.55 0.885655 6.27468 1.24011 12.1545 1.10469 11.3176
37 3.65 0.927557 6.80687 1.10233 13.4249 1.16815 12.6609
38 3.75 0.96379 7.39056 1.09725 14.7597 1.21983 14.1416
39 3.85 0.968163 8.00858 1.0343 16.0858 1.08684 15.5322
40 3.95 0.817569 8.55794 1.03347 17.4807 0.987896 16.8627
41 4.05 0.899211 9.19313 0.949798 18.8283 1.06703 18.3734
42 4.15 0.902691 9.86266 0.913221 20.1888 0.967151 19.8112
43 4.25 1.0152 10.6524 0.953159 21.6781 0.91667 21.2403
44 4.35 1.0112 11.4764 1.01734 23.3433 1.02479 22.9142
45 4.45 0.875675 12.2232 0.889455 24.867 0.916477 24.4807
46 4.55 0.905002 13.03 0.951446 26.5708 1.01834 26.3004
47 4.65 1.13382 14.0858 0.929322 28.309 1.07159 28.3004
48 4.75 0.874568 14.9356 0.969771 30.2017 1.00491 30.2575
49 4.85 0.872771 15.8197 0.906992 32.0472 0.961788 32.2103
50 4.95 1.00869 16.8841 0.959814 34.0815 1.06131 34.4549
51 5.05 0.976956 17.9571 0.968872 36.2189 0.994352 36.6438
52 5.15 1.20241 19.3305 0.911034 38.309 0.957987 38.8369
53 5.25 0.990719 20.5064 0.939664 40.5494 0.903801 40.9871
54 5.35 1.12812 21.897 1.04874 43.1459 1.01452 43.4936
55 5.45 0.966316 23.133 1.0223 45.7725 1.02952 46.133
56 5.55 0.951221 24.3948 1.04217 48.5494 0.989531 48.7639
57 5.65 0.992775 25.7597 1.03048 51.3948 0.936123 51.3433
58 5.75 0.946487 27.1073 1.02046 54.3133 1.06176 54.3734
59 5.85 0.984297 28.5579 0.991671 57.2489 1.05047 57.4764
60 5.95 1.17106 30.3433 1.00066 60.3133 0.963489 60.4206
61 6.05 0.914851 31.7854 1.02886 63.5708 0.96858 63.4807
62 6.15 1.01709 33.4421 1.00485 66.8584 0.959688 66.6137
63 6.25 0.984804 35.0987 1.00598 70.2575 1.00687 70.0086
64 6.35 1.04795 36.9185 1.04345 73.897 0.995139 73.4721
65 6.45 0.948634 38.618 0.933829 77.2575 1.01353 77.1116
66 6.55 0.887369 40.2575 0.996897 80.9571 1.02222 80.897
67 6.65 0.84736 41.8712 1.01987 84.8584 1.04568 84.8884
68 6.75 1.01055 43.8541 0.973545 88.6953 1.00838 88.8541
69 6.85 1.13419 46.1459 1.00666 92.7811 0.936764 92.6481
70 6.95 1.11004 48.4549 0.996388 96.9442 1.05309 97.0386
71 7.05 1.04268 50.6867 0.982298 101.167 1.05644 101.571
72 7.15 1.04491 52.9871 1.03557 105.747 0.987219 105.927
73 7.25 0.955607 55.1502 1.01381 110.356 1.01031 110.511
74 7.35 0.974057 57.4163 1.04886 115.258 0.964599 115.009
75 7.45 1.15278 60.1717 0.976197 119.944 1.01503 119.871
76 7.55 1.03503 62.7124 1.01666 124.957 0.976105 124.674
77 7.65 1.01496 65.2704 0.999582 130.017 1.02297 129.841
78 7.75 1.05863 68.0086 0.990475 135.163 1.02572 135.159
79 7.85 0.957433 70.5494 1.01935 140.597 0.984422 140.395
80 7.95 1.04072 73.382 1.02448 146.197 1.01646 145.94
81 8.05 0.925829 75.9657 0.977749 151.678 1.01898 151.639
82 8.15 1.01428 78.867 0.977806 157.296 0.997875 157.361
83 8.25 0.916628 81.5536 0.993611 163.146 1.00598 163.27
84 8.35 0.937686 84.3691 1.02902 169.352 0.964196 169.073
85 8.45 0.965872 87.3391 0.954777 175.249 0.970758 175.056
86 8.55 1.06883 90.7039 0.967868 181.369 1.05633 181.721
87 8.65 1.02562 94.0086 1.0126 187.923 0.988191 188.103
88 8.75 0.989292 97.2704 1.01291 194.631 0.961187 194.455
89 8.85 1.01541 100.695 0.960377 201.137 0.991011 201.155
90 8.95 1.03764 104.275 0.981157 207.936 0.991337 208.009
91 9.05 0.971031 107.7 1.00079 215.026 1.01994 215.219
92 9.15 0.873738 110.85 1.00392 222.296 0.979951 222.3
93 9.25 1.00171 114.541 1.02641 229.893 1.01118 229.768
94 9.35 1.01232 118.352 1.0006 237.459 0.988529 237.227
95 9.45 1.01333 122.249 1.01176 245.275 1.02618 245.137
96 9.55 0.922282 125.871 0.958581 252.837 1.02171 253.18
97 9.65 1.04882 130.077 1.01235 260.991 0.979816 261.056
98 9.75 1.00854 134.206 1.00108 269.223 0.979173 269.09
99 9.85 1.095 138.781 1.00336 277.644 1.01782 277.614
100 9.95 1.05498 143.279 1.00885 286.283 1.03463 286.455
17500 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0 0 0.0206896 0.00429185
17 1.65 0 0 0.364387 0.0858369 0.0182585 0.00858369
18 1.75 0 0 1.19859 0.403433 0.0811601 0.0300429
19 1.85 0 0 1.05805 0.716738 0.232401 0.0987124
20 1.95 0 0 1.29153 1.14163 0.431436 0.240343
21 2.05 0 0 0.672845 1.38627 0.626973 0.467811
22 2.15 0 0 0.418546 1.55365 0.666812 0.733906
23 2.25 0 0 0.284181 1.67811 1.00168 1.17167
24 2.35 0 0 0.242547 1.79399 1.16133 1.72532
25 2.45 0 0 0.289274 1.94421 1.44948 2.47639
26 2.55 0.275847 0.0772532 0.358588 2.14592 1.23864 3.17167
27 2.65 1.95825 0.669528 0.40975 2.39485 1.16109 3.87554
28 2.75 2.37187 1.44206 0.682266 2.8412 1.01245 4.53648
29 2.85 2.84633 2.43777 0.806257 3.40773 0.875323 5.15021
30 2.95 1.85507 3.13305 1.1573 4.27897 0.782712 5.7382
31 3.05 1.41406 3.69957 1.32799 5.34764 0.823093 6.39914
32 3.15 0.984238 4.12017 1.52502 6.65665 0.85184 7.12876
33 3.25 1.07556 4.60944 1.43263 7.96567 0.960276 8.00429
34 3.35 0.994553 5.09013 1.44564 9.3691 1.07659 9.04721
35 3.45 0.904247 5.55365 1.36722 10.7768 0.981671 10.0558
36 3.55 1.02799 6.11159 1.17712 12.0601 1.11258 11.2661
37 3.65 0.912596 6.63519 1.09861 13.3262 1.05992 12.485
38 3.75 0.87875 7.16738 1.0655 14.6223 0.97586 13.6695
39 3.85 0.995056 7.80258 0.887021 15.7597 1.14051 15.1288
40 3.95 1.06028 8.51502 1.05255 17.1803 1.11218 16.6266
41 4.05 0.972119 9.20172 0.952823 18.5322 1.07916 18.1545
42 4.15 1.08786 10.0086 0.942029 19.9356 1.05376 19.721
43 4.25 0.937957 10.7382 1.0081 21.5107 1.01577 21.3047
44 4.35 0.89533 11.4678 0.941306 23.0515 0.988 22.9185
45 4.45 0.986392 12.309 0.922026 24.6309 1.02696 24.6738
46 4.55 0.905002 13.1159 1.08326 26.5708 0.958295 26.3863
47 4.65 0.903369 13.9571 0.922438 28.2961 0.931321 28.1245
48 4.75 1.02475 14.9528 0.989562 30.2275 1.04238 30.1545
49 4.85 0.889718 15.8541 0.974489 32.2103 1.04211 32.2704
50 4.95 1.17952 17.0987 0.973988 34.2747 0.95579 34.2918
51 5.05 1.03167 18.2318 0.94358 36.3562 0.984603 36.4592
52 5.15 1.05211 19.4335 0.901681 38.4249 0.952363 38.6395
53 5.25 0.990719 20.6094 1.00807 40.8283 1.01565 41.0558
54 5.35 1.06545 21.9227 0.939535 43.1545 0.976299 43.4678
55 5.45 1.06026 23.279 1.04736 45.8455 1.01948 46.0815
56 5.55 0.899454 24.4721 1.0309 48.5923 1.02666 48.8112
57 5.65 0.805459 25.5794 1.00716 51.3734 0.989082 51.5365
58 5.75 1.07309 27.1073 1.02646 54.309 1.01514 54.4335
59 5.85 0.972649 28.5408 0.930779 57.0644 0.94731 57.2318
60 5.95 0.906449 29.9227 1.00347 60.1373 0.962085 60.1717
61 6.05 0.980198 31.4678 1.05597 63.4807 0.97809 63.2618
62 6.15 0.9802 33.0644 0.978617 66.6824 0.987295 66.485
63 6.25 1.04093 34.8155 0.967876 69.9528 1.02851 69.9528
64 6.35 1.06772 36.6695 1.00039 73.4421 1.02597 73.5236
65 6.45 1.03008 38.515 0.986305 76.9914 1.0458 77.279
66 6.55 0.980287 40.3262 0.992271 80.6738 0.957317 80.824
67 6.65 1.00962 42.2489 1.04904 84.6867 1.02769 84.7468
