# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
11000 100
91 9.27625 1.00267 109.356 1.01266 218.609 0.99275 218.966
92 9.37875 0.969165 112.91 0.991229 225.91 1.02256 226.481
93 9.48125 0.962068 116.515 1.00127 233.446 0.92457 233.425
94 9.58375 1.02455 120.438 0.993923 241.09 1.04136 241.416
95 9.68625 1.01395 124.403 1.01015 249.026 0.989326 249.172
96 9.78875 1.04226 128.567 0.993919 257 0.991232 257.107
97 9.89125 1.00814 132.678 0.999098 265.185 1.00177 265.296
98 9.99375 0.90716 136.455 1.02387 273.747 1.00344 273.67
99 10.0962 0.931255 140.412 1.0233 282.481 1.00988 282.27
100 10.1987 1.06309 145.021 0.994953 291.146 1.03907 291.3
13700 100
1 0.05125 0 0 0 0 0 0
2 0.15375 0 0 0 0 0 0
3 0.25625 0 0 0 0 0 0
4 0.35875 0 0 0 0 0 0
5 0.46125 0 0 0 0 0 0
6 0.56375 0 0 0 0 0 0
7 0.66625 0 0 0 0 0 0
8 0.76875 0 0 0 0 0 0
9 0.87125 0 0 0 0 0 0
10 0.97375 0 0 0 0 0 0
11 1.07625 0 0 0 0 0 0
12 1.17875 0 0 0 0 0 0
13 1.28125 0 0 0 0 0 0
14 1.38375 0 0 0 0 0 0
15 1.48625 0 0 0 0 0 0
16 1.58875 0 0 0.142102 0.0300429 0 0
17 1.69125 0 0 0.698683 0.197425 0 0
18 1.79375 0 0 1.72007 0.660944 0.0638432 0.0171674
19 1.89625 0 0 1.2399 1.03433 0.285647 0.103004
20 1.99875 0 0 1.0134 1.37339 0.681335 0.330472
21 2.10125 0 0 0.545532 1.57511 0.80261 0.626609
22 2.20375 0 0 0.316579 1.70386 1.21616 1.12017
23 2.30625 0 0 0.289069 1.83262 1.26498 1.6824
24 2.40875 0 0 0.158996 1.90987 1.257 2.29185
25 2.51125 0.13059 0.0343348 0.235679 2.03433 1.26237 2.95708
26 2.61375 1.05481 0.334764 0.270074 2.18884 1.19539 3.63948
27 2.71625 3.34874 1.36481 0.493209 2.49356 0.842347 4.1588
28 2.81875 2.61729 2.23176 0.696669 2.95708 0.85978 4.72961
29 2.92125 2.36448 3.07296 1.02702 3.69099 0.830604 5.32189
30 3.02375 1.26109 3.55365 1.19962 4.60944 0.62919 5.80258
31 3.12625 1.01122 3.96567 1.45264 5.79828 0.756786 6.4206
32 3.22875 0.928291 4.3691 1.53396 7.13734 0.862243 7.17167
33 3.33125 0.686507 4.6867 1.4364 8.4721 0.847031 7.95708
34 3.43375 0.873157 5.11588 1.30846 9.76395 1.03247 8.97425
35 3.53625 0.872673 5.57082 1.287 11.1116 1.01045 10.03
36 3.63875 0.715346 5.96567 1.18455 12.4249 1.20261 11.3605
37 3.74125 0.882638 6.48069 1.03265 13.6352 1.13028 12.6824
38 3.84375 0.613209 6.85837 0.943619 14.8026 1.17858 14.1373
39 3.94625 1.29576 7.69957 0.908405 15.9871 1.14125 15.6223
40 4.04875 0.81647 8.25751 0.969305 17.3176 1.1406 17.1845
41 4.15125 1.07536 9.03004 0.975569 18.7253 1.05218 18.6996
42 4.25375 0.933127 9.73391 1.02827 20.2833 0.925443 20.0987
43 4.35625 1.32375 10.7811 1.02366 21.9099 1.02857 21.7296
44 4.45875 1.0668 11.6652 1.04418 23.6481 1.14719 23.6352
45 4.56125 1.04909 12.5751 0.904157 25.2232 0.997452 25.3691
46 4.66375 1.12655 13.5966 0.982679 27.0129 0.991878 27.1717
47 4.76625 1.06049 14.6009 0.913794 28.7511 0.983594 29.0386
48 4.86875 1.14661 15.7339 1.04222 30.8197 0.992456 31.0043
49 4.97125 0.924843 16.6867 0.968577 32.824 1.01847 33.1073
50 5.07375 1.01583 17.7768 0.993554 34.9657 1.01165 35.2833
51 5.17625 1.09128 18.9957 1.08277 37.3948 0.947063 37.4034
52 5.27875 1.01236 20.1717 0.993303 39.7124 1.0194 39.7768
53 5.38125 0.981276 21.3562 0.973525 42.073 0.984488 42.1588
54 5.48375 0.979174 22.5837 0.978381 44.5365 0.959987 44.5708
55 5.58625 0.818202 23.6481 1.0315 47.2318 0.915206 46.9571
56 5.68875 0.954416 24.9356 0.966158 49.8498 0.896809 49.382
57 5.79125 0.871815 26.1545 0.990337 52.6309 1.01238 52.2189
58 5.89375 0.924745 27.4936 0.975373 55.4678 1.03071 55.2103
59 5.99625 1.00794 29.0043 1.03213 58.5751 1.06863 58.4206
60 6.09875 0.935592 30.4549 0.923308 61.4506 0.983297 61.4764
61 6.20125 0.915629 31.9227 0.929027 64.4421 0.972433 64.6009
62 6.30375 0.906823 33.4249 0.973875 67.6824 1.00829 67.9485
63 6.40625 0.993436 35.1245 0.985426 71.0687 1.00632 71.3991
64 6.50875 0.879764 36.6781 1.00545 74.6352 1.01246 74.9828
65 6.61125 1.10709 38.6953 0.974516 78.2017 0.944881 78.4335
66 6.71375 1.02786 40.6266 0.984789 81.9185 1.01198 82.2446
67 6.81625 1.13014 42.8155 1.00725 85.8369 1.01383 86.1803
68 6.91875 1.0926 44.9957 1.04937 90.0429 1.02265 90.2704
69 7.02125 1.11941 47.2961 0.977361 94.0773 0.970085 94.2661
70 7.12375 1.09149 49.6052 0.970649 98.2017 0.999054 98.5021
71 7.22625 1.06469 51.9227 1.05619 102.82 1.02207 102.961
72 7.32875 1.01978 54.206 1.06217 107.597 1.06349 107.734
73 7.43125 1.00676 56.5236 1.03864 112.399 1.00831 112.386
74 7.53375 0.983178 58.8498 1.09907 117.622 1.02451 117.245
75 7.63625 0.964024 61.1931 1.03197 122.661 1.03154 122.27
76 7.73875 1.08994 63.9142 1.01594 127.755 0.977808 127.163
77 7.84125 1.05493 66.618 1.02373 133.026 0.979146 132.193
78 7.94375 1.0442 69.3648 0.969052 138.146 1.03137 137.631
79 8.04625 0.931894 71.8798 1.01498 143.648 1.02193 143.159
80 8.14875 0.955113 74.5236 0.96954 149.039 0.965436 148.515
81 8.25125 0.982947 77.3133 1.00884 154.79 1.03817 154.421
82 8.35375 0.932418 80.0258 0.946044 160.318 0.954703 159.987
83 8.45625 0.970422 82.9185 1.00281 166.322 1.01431 166.047
84 8.55875 1.05133 86.1288 0.947451 172.133 1.02031 172.292
85 8.66125 0.89758 88.9356 0.981871 178.3 0.979189 178.429
86 8.76375 1.0483 92.2918 0.963042 184.494 0.990528 184.785
87 8.86625 1.01372 95.6137 0.96829 190.867 1.00893 191.412
88 8.96875 0.908765 98.6609 0.957117 197.313 0.999407 198.129
89 9.07125 1.03598 102.215 0.986066 204.107 0.974453 204.828
90 9.17375 1.01786 105.785 0.985471 211.052 0.966228 211.622
91 9.27625 0.964378 109.245 1.02636 218.446 0.970065 218.597
92 9.37875 0.920005 112.618 0.971999 225.605 0.978177 225.785
93 9.48125 0.955196 116.197 1.01325 233.232 0.997142 233.275
94 9.58375 1.00213 120.034 1.04303 241.253 0.992705 240.893
95 9.68625 0.97445 123.845 1.04566 249.468 0.994254 248.687
96 9.78875 1.08309 128.172 0.958078 257.155 1.02125 256.863
97 9.89125 1.08391 132.592 1.01062 265.433 1.04903 265.438
98 9.99375 1.04736 136.953 0.967932 273.528 0.990072 273.7
99 10.0962 1.00802 141.236 1.00118 282.073 0.988717 282.12
100 10.1987 1.01953 145.657 1.01319 290.897 1.01043 290.901
13800 100
1 0.05125 0 0 0 0 0 0
2 0.15375 0 0 0 0 0 0
3 0.25625 0 0 0 0 0 0
4 0.35875 0 0 0 0 0 0
5 0.46125 0 0 0 0 0 0
6 0.56375 0 0 0 0 0 0
7 0.66625 0 0 0 0 0 0
8 0.76875 0 0 0 0 0 0
9 0.87125 0 0 0 0 0 0
10 0.97375 0 0 0 0 0 0
11 1.07625 0 0 0 0 0 0
12 1.17875 0 0 0 0 0 0
13 1.28125 0 0 0 0 0 0
14 1.38375 0 0 0 0 0 0
15 1.48625 0 0 0 0 0 0
16 1.58875 0 0 0.142102 0.0300429 0 0
17 1.69125 0 0 0.931577 0.253219 0.0179535 0.00429185
18 1.79375 0 0 1.36968 0.622318 0.127686 0.0386266
19 1.89625 0 0 1.49643 1.07296 0.271365 0.120172
20 1.99875 0 0 0.910773 1.37768 0.565636 0.309013
21 2.10125 0 0 0.557139 1.58369 1.02362 0.686695
22 2.20375 0 0 0.274369 1.69528 1.07868 1.12446
23 2.30625 0 0 0.221619 1.79399 1.17807 1.64807
24 2.40875 0 0 0.194329 1.88841 1.35438 2.30472
25 2.51125 0.13059 0.0343348 0.195045 1.99142 1.09949 2.88412
26 2.61375 1.4466 0.446352 0.262572 2.14163 1.04503 3.48069
27 2.71625 2.90225 1.33906 0.375117 2.37339 0.932847 4.05579
28 2.81875 2.95417 2.3176 0.709571 2.84549 0.678774 4.50644
29 2.92125 1.97844 3.02146 0.97897 3.54506 0.752358 5.04292
30 3.02375 1.14849 3.45923 1.23886 4.49356 0.741545 5.60944
31 3.12625 0.863752 3.81116 1.44739 5.67811 0.846129 6.30043
32 3.22875 0.928291 4.21459 1.53396 7.01717 0.86717 7.05579
33 3.33125 0.630844 4.50644 1.5103 8.4206 0.985888 7.96996
34 3.43375 0.715988 4.85837 1.05633 9.46352 0.997614 8.95279
35 3.53625 0.724483 5.23605 1.32388 10.8498 1.08439 10.0858
36 3.63875 0.901959 5.73391 1.14196 12.1159 1.03968 11.2361
37 3.74125 0.823795 6.21459 1.03265 13.3262 1.2734 12.7253
38 3.84375 0.97556 6.81545 1.06851 14.6481 1.11253 14.0987
39 3.94625 0.938764 7.42489 0.964357 15.9056 1.13795 15.5794
40 4.04875 1.11794 8.18884 1.0037 17.2833 0.987057 16.9313
41 4.15125 1.02757 8.92704 0.996389 18.721 1.02536 18.4077
42 4.25375 1.37693 9.96567 0.988608 20.2189 0.996412 19.9142
43 4.35625 1.23695 10.9442 0.953439 21.7339 1.05023 21.5794
44 4.45875 0.807869 11.6137 1.01066 23.4163 1.00766 23.2532
45 4.56125 1.25693 12.7039 0.987921 25.1373 1.05671 25.0901
46 4.66375 0.994015 13.6052 1.00389 26.9657 1.09579 27.0815
47 4.76625 1.21458 14.7554 0.981483 28.8326 1.0763 29.1245
48 4.86875 0.990252 15.7339 0.996813 30.8112 0.975121 31.0558
49 4.97125 0.916511 16.6781 0.983095 32.8455 1.07043 33.2661
50 5.07375 1.04783 17.8026 1.03935 35.0858 0.947802 35.3047
51 5.17625 0.976002 18.8927 0.946944 37.2103 1.03525 37.6223
52 5.27875 1.08626 20.1545 1.03929 39.6352 0.984379 39.9142
53 5.38125 0.931502 21.279 1.00185 42.0644 0.899343 42.0901
54 5.48375 0.828532 22.3176 1.03463 44.6695 0.91045 44.3777
55 5.58625 0.890784 23.4764 1.01672 47.3262 0.994216 46.97
56 5.68875 1.01804 24.8498 0.961407 49.9313 0.961887 49.5708
57 5.79125 0.92707 26.1459 0.965884 52.6438 0.892914 52.073
58 5.89375 0.906961 27.4592 0.90602 55.279 1.06472 55.1631
59 5.99625 0.933489 28.8584 0.967974 58.1931 0.967198 58.0687
60 6.09875 0.830407 30.1459 1.00048 61.309 0.988822 61.1416
61 6.20125 1.0602 31.8455 0.955685 64.3863 0.985791 64.309
62 6.30375 1.04673 33.5794 0.953237 67.5579 0.999238 67.6266
63 6.40625 1.01351 35.3133 0.910488 70.6867 1.00006 71.0558
64 6.50875 1.03044 37.133 0.998191 74.2275 0.983362 74.5365
65 6.61125 1.03643 39.0215 0.959271 77.7382 1.05535 78.3906
66 6.71375 1.0233 40.9442 1.03369 81.6395 0.933344 81.9056
67 6.81625 0.98832 42.8584 1.00173 85.5365 0.996145 85.7725
68 6.91875 0.946349 44.7468 1.02795 89.6567 0.989383 89.7296
69 7.02125 1.12777 47.0644 1.01271 93.8369 1.10554 94.2833
70 7.12375 1.08743 49.3648 1.04438 98.2747 0.990957 98.485
71 7.22625 0.985822 51.5107 1.04343 102.837 1.01715 102.923
72 7.32875 0.973775 53.691 1.10797 107.82 1.03863 107.584
73 7.43125 1.02913 56.0601 1.00151 112.451 1.01203 112.253
74 7.53375 1.09927 58.6609 1.02502 117.322 0.966583 116.837
75 7.63625 0.974617 61.03 1.04867 122.442 1.06237 122.013
76 7.73875 1.12089 63.8283 0.967151 127.292 0.971804 126.876
77 7.84125 0.924324 66.1974 0.972877 132.3 0.981653 131.918
78 7.94375 1.03768 68.927 0.987735 137.519 1.033 137.365
79 8.04625 1.04639 71.7511 1.00944 142.991 1.00844 142.82
80 8.14875 0.94581 74.3691 0.994242 148.519 1.01572 148.455
81 8.25125 0.928507 77.0043 1.0239 154.356 1.0427 154.386
82 8.35375 1.0534 80.0687 0.976893 160.064 1.00917 160.27
83 8.45625 0.944506 82.8841 1.02289 166.189 0.976237 166.103
84 8.55875 0.989484 85.9056 0.969143 172.133 0.991563 172.172
85 8.66125 1.0211 89.0987 0.941557 178.047 0.986037 178.352
86 8.76375 0.95982 92.1717 0.993742 184.438 0.993204 184.725
87 8.86625 1.08183 95.7167 1.00546 191.056 0.972333 191.112
88 8.96875 0.949723 98.9013 0.991528 197.734 1.00771 197.884
89 9.07125 0.953406 102.172 1.00413 204.652 1.0144 204.858
90 9.17375 1.04722 105.845 1.01349 211.794 1.00224 211.906
91 9.27625 1.01942 109.502 0.999555 218.996 0.989168 219.017
92 9.37875 0.997257 113.159 1.00521 226.399 0.951897 226.013
93 9.48125 0.964358 116.773 0.99101 233.858 1.00514 233.562
94 9.58375 1.02903 120.712 0.982761 241.416 0.991586 241.172
95 9.68625 0.987618 124.575 1.01015 249.352 1.00685 249.064
96 9.78875 1.02077 128.652 1.00783 257.438 0.987479 256.97
97 9.89125 1.02077 132.815 0.977618 265.446 1.00177 265.159
98 9.99375 0.997876 136.97 1.00437 273.845 1.03173 273.768
99 10.0962 0.955496 141.03 0.986595 282.266 1.03911 282.618
100 10.1987 1.02943 145.494 0.972777 290.738 1.01043 291.399
13900 100
1 0.05125 0 0 0 0 0 0
2 0.15375 0 0 0 0 0 0
3 0.25625 0 0 0 0 0 0
4 0.35875 0 0 0 0 0 0
5 0.46125 0 0 0 0 0 0
6 0.56375 0 0 0 0 0 0
7 0.66625 0 0 0 0 0 0
8 0.76875 0 0 0 0 0 0
9 0.87125 0 0 0 0 0 0
10 0.97375 0 0 0 0 0 0
11 1.07625 0 0 0 0 0 0
12 1.17875 0 0 0 0 0 0
13 1.28125 0 0 0 0 0 0
14 1.38375 0 0 0 0 0 0
15 1.48625 0 0 0 0 0 0
16 1.58875 0 0 0.0609009 0.0128755 0.0203439 0.00429185
17 1.69125 0 0 0.662853 0.171674 0.0179535 0.00858369
18 1.79375 0 0 1.60858 0.60515 0.0478824 0.0214592
19 1.89625 0 0 1.32541 1.00429 0.199953 0.0815451
20 1.99875 0 0 1.10319 1.37339 0.655624 0.300429
21 2.10125 0 0 0.603567 1.59657 0.721185 0.566524
22 2.20375 0 0 0.35879 1.74249 1.24789 1.07296
23 2.30625 0 0 0.269797 1.86266 1.32292 1.66094
24 2.40875 0 0 0.176663 1.9485 1.4429 2.36052
25 2.51125 0.0326476 0.00858369 0.211299 2.06009 1.03433 2.90558
26 2.61375 1.2055 0.351931 0.187551 2.16738 1.27809 3.63519
27 2.71625 3.1534 1.32189 0.354277 2.38627 0.849309 4.1588
28 2.81875 2.95417 2.30043 0.60636 2.7897 0.743419 4.65236
29 2.92125 2.21972 3.09013 1.06906 3.55365 0.758377 5.19313
30 3.02375 1.32865 3.59657 1.22765 4.49356 0.741545 5.75966
31 3.12625 0.863752 3.9485 1.46837 5.69528 0.630655 6.27468
32 3.22875 0.691281 4.24893 1.48971 6.99571 0.881951 7.04292
33 3.33125 0.853495 4.64378 1.51954 8.40773 0.865545 7.84549
34 3.43375 0.681062 4.97854 1.30411 9.69528 1.03247 8.86266
35 3.53625 0.80681 5.39914 1.25011 11.0043 0.985807 9.8927
36 3.63875 0.699795 5.78541 1.06067 12.1803 1.08623 11.0944
37 3.74125 0.823795 6.26609 1.018 13.3734 1.18533 12.4807
38 3.84375 0.766511 6.7382 1.00606 14.618 1.25507 14.03
39 3.94625 0.84621 7.28755 0.901822 15.794 1.12805 15.4979
40 4.04875 0.954641 7.93991 0.981812 17.1416 1.05286 16.9399
41 4.15125 1.12316 8.74678 0.972594 18.5451 1.11478 18.5451
42 4.25375 1.1152 9.58798 0.974445 20.0215 1.03048 20.103
43 4.35625 1.45395 10.7382 0.931831 21.5021 1.01504 21.7124
44 4.45875 1.27395 11.794 1.01582 23.1931 1.0025 23.3777
45 4.56125 0.989705 12.6524 1.01502 24.9614 1.05671 25.2146
46 4.66375 1.19282 13.7339 1.02274 26.824 0.989516 27.0129
47 4.76625 1.04236 14.721 1.02661 28.7768 1.04238 28.9914
48 4.86875 1.14661 15.8541 1.02492 30.8112 1.00546 30.9828
49 4.97125 1.02483 16.9099 1.06191 33.0086 0.987288 33.0215
50 5.07375 0.959843 17.9399 1.01546 35.1974 0.961769 35.0901
51 5.17625 1.0298 19.0901 0.93164 37.2876 0.981572 37.2876
52 5.27875 0.990195 20.2403 1.03561 39.7039 1.02678 39.6781
53 5.38125 0.903059 21.3305 1.02132 42.1803 1.04835 42.2146
54 5.48375 0.835379 22.3777 1.00054 44.6996 1.00269 44.7339
55 5.58625 0.963367 23.6309 1.04793 47.4378 0.969525 47.2618
56 5.68875 0.846249 24.7725 0.993084 50.1288 0.979347 49.9099
57 5.79125 0.976187 26.1373 0.993393 52.9185 0.978682 52.6524
58 5.89375 0.930673 27.485 0.969471 55.7382 0.998174 55.5494
59 5.99625 0.996485 28.9785 0.960846 58.6309 0.962912 58.4421
60 6.09875 0.957736 30.4635 0.982565 61.691 0.947391 61.3863
61 6.20125 1.06556 32.1717 0.994339 64.8927 1.03922 64.7253
62 6.30375 0.906823 33.6738 0.91067 67.9227 0.994067 68.0258
63 6.40625 0.988419 35.3648 0.999164 71.3562 1.02134 71.5279
64 6.50875 1.06933 37.2532 0.955843 74.7468 0.972449 74.97
65 6.61125 1.05998 39.1845 0.922917 78.1245 1.01539 78.6781
66 6.71375 1.0233 41.1073 0.973417 81.7983 0.953858 82.2704
67 6.81625 1.06366 43.1674 0.945465 85.4764 0.966293 86.0215
68 6.91875 1.00227 45.1674 1.04508 89.6652 1.0087 90.0558
69 7.02125 1.04005 47.3047 1.04494 93.9785 1.02114 94.2618
70 7.12375 1.09555 49.6223 1.02519 98.3348 0.964639 98.3519
71 7.22625 0.89907 51.5794 1.05128 102.931 0.973865 102.601
72 7.32875 0.954606 53.7167 1.04403 107.627 1.02811 107.215
73 7.43125 1.05896 56.1545 0.99037 112.206 1.02971 111.966
74 7.53375 0.997689 58.515 1.01508 117.03 1.01364 116.773
75 7.63625 0.98168 60.9013 0.981861 121.824 0.998948 121.639
76 7.73875 0.962724 63.3047 1.02107 126.944 1.00097 126.648
77 7.84125 1.04824 65.9914 1.05458 132.373 1.03763 131.979
78 7.94375 1.02789 68.6953 1.00967 137.708 1.02323 137.373
79 8.04625 0.985963 71.3562 0.946104 142.837 0.99019 142.73
80 8.14875 1.05435 74.2747 0.978803 148.279 1.04434 148.524
81 8.25125 0.967825 77.0215 1.00056 153.983 0.986114 154.133
82 8.35375 0.94422 79.7682 0.987176 159.751 0.981202 159.854
83 8.45625 0.999218 82.7468 0.974859 165.588 1.01072 165.893
84 8.55875 1.03727 85.9142 0.985937 171.635 0.981746 171.901
85 8.66125 1.03208 89.1416 1.04952 178.227 1.00179 178.18
86 8.76375 1.1046 92.6781 0.99174 184.605 1.03066 184.794
87 8.86625 1.00324 95.9657 1.0361 191.425 1.00108 191.369
88 8.96875 0.949723 99.1502 1.00364 198.185 0.983442 197.979
89 9.07125 1.051 102.755 0.999147 205.069 0.993805 204.811
90 9.17375 0.922433 105.991 0.968418 211.893 0.963176 211.584
91 9.27625 0.964378 109.451 1.00432 219.129 1.02797 218.974
92 9.37875 0.978529 113.039 0.992977 226.442 1.0138 226.425
93 9.48125 0.93458 116.541 0.995572 233.936 1.04 234.236
94 9.58375 1.01334 120.421 1.00062 241.631 1.01563 242.03
95 9.68625 1.05346 124.541 1.01452 249.601 0.982209 249.73
96 9.78875 1.02507 128.635 1.02334 257.811 0.992304 257.674
97 9.89125 1.00814 132.747 0.975522 265.803 1.0317 266.107
98 9.99375 1.06179 137.167 0.992053 274.099 0.971556 274.215
99 10.0962 1.01004 141.459 0.95039 282.21 1.00686 282.79
100 10.1987 0.940346 145.536 1.01269 291.03 1.00006 291.481
14000 100
1 0.05125 0 0 0 0 0 0
2 0.15375 0 0 0 0 0 0
3 0.25625 0 0 0 0 0 0
4 0.35875 0 0 0 0 0 0
5 0.46125 0 0 0 0 0 0
6 0.56375 0 0 0 0 0 0
7 0.66625 0 0 0 0 0 0
8 0.76875 0 0 0 0 0 0
9 0.87125 0 0 0 0 0 0
10 0.97375 0 0 0 0 0 0
11 1.07625 0 0 0 0 0 0
12 1.17875 0 0 0 0 0 0
13 1.28125 0 0 0 0 0 0
14 1.38375 0 0 0 0 0 0
15 1.48625 0 0 0 0 0 0
16 1.58875 0 0 0.142102 0.0300429 0.0203439 0.00429185
17 1.69125 0 0 0.788257 0.218884 0.0359069 0.0128755
18 1.79375 0 0 1.87933 0.725322 0.079804 0.0343348
19 1.89625 0 0 1.31116 1.12017 0.442753 0.167382
20 1.99875 0 0 0.962084 1.44206 0.539926 0.347639
21 2.10125 0 0 0.406247 1.59227 0.674657 0.596567
22 2.20375 0 0 0.327132 1.72532 1.11041 1.04721
23 2.30625 0 0 0.173441 1.80258 1.47742 1.70386
24 2.40875 0 0 0.176663 1.88841 1.26585 2.3176
25 2.51125 0.0979429 0.0257511 0.154411 1.96996 1.18908 2.94421
26 2.61375 1.41647 0.429185 0.300082 2.14163 0.992401 3.51073
27 2.71625 3.57199 1.5279 0.423743 2.40343 0.911963 4.07296
28 2.81875 2.74686 2.43777 0.60636 2.80687 0.704632 4.54077
29 2.92125 1.71304 3.04721 0.912905 3.45923 0.806528 5.11588
30 3.02375 1.05842 3.45064 1.25007 4.41631 0.724692 5.66953
31 3.12625 0.969088 3.84549 1.5313 5.66953 0.709487 6.24893
32 3.22875 0.790035 4.18884 1.54871 7.02146 0.886878 7.02146
33 3.33125 0.630844 4.48069 1.46411 8.38197 1.0044 7.95279
34 3.43375 0.733452 4.8412 1.27803 9.64378 0.962763 8.90129
35 3.53625 0.872673 5.29614 1.07386 10.7682 1.05563 10.0043
36 3.63875 0.762 5.71674 1.08777 11.9742 1.14054 11.2661
37 3.74125 0.70611 6.12876 1.01068 13.1588 1.1523 12.6137
38 3.84375 0.93375 6.70386 1.02688 14.4292 1.116 13.9914
39 3.94625 1.05776 7.39056 1.01702 15.7554 1.05219 15.3605
40 4.04875 1.09281 8.13734 1.06624 17.2189 1.15627 16.9442
41 4.15125 1.05146 8.8927 1.11833 18.8326 1.03728 18.4378
42 4.25375 1.24038 9.82833 1.05659 20.4335 1.09293 20.0901
43 4.35625 1.17184 10.7554 0.931831 21.9142 0.97173 21.6309
44 4.45875 1.22216 11.7682 0.969407 23.5279 0.93532 23.1845
45 4.56125 0.969911 12.6094 0.960821 25.2017 1.11843 25.1288
46 4.66375 1.16442 13.6652 0.944975 26.9227 1.07217 27.0773
47 4.76625 1.10581 14.7124 0.954407 28.7382 1.0062 28.9871
48 4.86875 1.07712 15.7768 0.973028 30.6695 1.02713 31.0215
49 4.97125 1.19146 17.0043 0.972725 32.6824 0.99768 33.0815
50 5.07375 1.03983 18.1202 1.05926 34.9657 1.05555 35.3519
51 5.17625 1.03748 19.279 1.04642 37.3133 0.98924 37.5665
52 5.27875 0.812847 20.2232 0.985945 39.6137 0.938294 39.7511
53 5.38125 0.739513 21.1159 1.02663 42.103 0.970297 42.0987
54 5.48375 0.965479 22.3262 1.04826 44.7425 0.992442 44.5923
55 5.58625 0.884186 23.4764 1.02822 47.4292 0.969525 47.1202
56 5.68875 0.948053 24.7554 0.964574 50.0429 1.00316 49.8326
57 5.79125 0.93321 26.0601 0.99645 52.8412 0.975619 52.5665
58 5.89375 1.03145 27.5536 0.975373 55.6781 0.999653 55.4678
59 5.99625 1.05948 29.1416 0.940888 58.5107 1.00577 58.4893
60 6.09875 0.841479 30.4464 0.961894 61.5064 0.955677 61.4592
61 6.20125 1.02807 32.0944 0.994339 64.7082 1.03655 64.7897
62 6.30375 0.896459 33.5794 0.946787 67.8584 0.96175 67.9828
63 6.40625 1.08877 35.4421 0.985426 71.2446 0.997558 71.4034
64 6.50875 0.972115 37.1588 0.978832 74.7167 1.0549 75.1373
65 6.61125 0.876252 38.7554 1.01087 78.4163 1.00364 78.8026
66 6.71375 1.05527 40.7382 1.028 82.2961 0.97551 82.4764
67 6.81625 1.13457 42.9356 0.984078 86.1245 0.976244 86.2661
68 6.91875 1.04529 45.0215 1.00439 90.1502 1.00333 90.279
69 7.02125 1.24472 47.5794 0.986719 94.2232 0.928406 94.103
70 7.12375 1.01845 49.7339 0.960549 98.3047 0.982859 98.2704
71 7.22625 0.942446 51.7854 0.996315 102.661 1.01813 102.712
72 7.32875 0.981442 53.9828 1.01349 107.219 0.949684 106.974
73 7.43125 1.01422 56.3176 1.0145 111.91 1.0418 111.781
74 7.53375 1.05211 58.8069 1.00063 116.665 1.05347 116.777
75 7.63625 0.89693 60.9871 1.08119 121.944 1.04564 121.871
76 7.73875 0.955847 63.3734 1.05616 127.24 1.01984 126.974
77 7.84125 0.974559 65.8712 0.963707 132.202 1.03345 132.283
78 7.94375 0.939782 68.3433 0.984485 137.403 0.978462 137.442
79 8.04625 1.03685 71.1416 0.96748 142.648 0.99495 142.824
80 8.14875 1.05745 74.0687 1.02589 148.352 1.01185 148.438
81 8.25125 0.970849 76.824 1.02917 154.219 1.0095 154.18
82 8.35375 1.03274 79.8283 0.994521 160.03 0.990771 159.957
83 8.45625 0.973302 82.7296 1.02002 166.137 0.986294 165.85
84 8.55875 1.11317 86.1288 0.944652 171.931 0.979642 171.845
85 8.66125 0.977182 89.1845 1.03107 178.408 1.00863 178.167
86 8.76375 0.986631 92.3433 0.971051 184.652 1.01527 184.682
87 8.86625 0.982287 95.5622 1.00415 191.262 0.982788 191.137
88 8.96875 1.0598 99.1159 1.00746 198.047 0.974502 197.687
89 9.07125 0.988439 102.506 0.992918 204.888 1.00254 204.579
90 9.17375 0.964028 105.888 1.00435 211.966 1.02421 211.781
91 9.27625 1.03378 109.597 0.957261 218.863 1.02678 219.163
92 9.37875 1.00662 113.288 0.966754 225.983 1.00621 226.558
93 9.48125 0.984974 116.979 1.0047 233.545 0.991999 234.009
94 9.58375 0.999888 120.807 0.999504 241.232 0.99606 241.652
95 9.68625 0.976644 124.627 1.00359 249.116 1.00028 249.494
96 9.78875 0.986384 128.567 0.998199 257.124 0.992304 257.438
97 9.89125 1.0334 132.781 0.997003 265.292 1.0002 265.614
98 9.99375 1.01437 137.004 0.973577 273.433 0.994187 273.91
99 10.0962 0.943376 141.013 1.02733 282.202 0.989725 282.339
100 10.1987 0.985879 145.288 1.01614 291.052 0.99166 290.957
14100 100
1 0.05125 0 0 0 0 0 0
2 0.15375 0 0 0 0 0 0
3 0.25625 0 0 0 0 0 0
4 0.35875 0 0 0 0 0 0
5 0.46125 0 0 0 0 0 0
6 0.56375 0 0 0 0 0 0
7 0.66625 0 0 0 0 0 0
8 0.76875 0 0 0 0 0 0
9 0.87125 0 0 0 0 0 0
10 0.97375 0 0 0 0 0 0
11 1.07625 0 0 0 0 0 0
12 1.17875 0 0 0 0 0 0
13 1.28125 0 0 0 0 0 0
14 1.38375 0 0 0 0 0 0
15 1.48625 0 0 0 0 0 0
16 1.58875 0 0 0.142102 0.0300429 0 0
17 1.69125 0 0 0.770342 0.214592 0.0359069 0.00858369
