# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
11000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
91 9.05 0.953354 102.352 1.03219 204.429 1.02674 204.532
92 9.15 1.00784 105.803 0.950469 210.966 0.986286 211.3
93 9.25 0.978809 109.227 1.08208 218.571 1.05136 218.674
94 9.35 1.03241 112.918 0.976584 225.584 0.979882 225.695
95 9.45 1.03888 116.712 0.982353 232.79 0.999711 233.013
96 9.55 0.920581 120.146 1.00887 240.348 1.0162 240.609
97 9.65 1.03008 124.069 1.0077 248.056 0.984567 248.124
98 9.75 1.00464 127.974 1.03441 256.133 0.972737 255.704
99 9.85 0.962712 131.794 0.989277 264.017 1.0362 263.944
100 9.95 0.990102 135.803 0.970019 271.906 1.02023 272.223
15700 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.152184 0.0300429 0 0
17 1.65 0 0 0.901741 0.23176 0.0192272 0.00429185
18 1.75 0 0 1.8421 0.695279 0.0683728 0.0214592
19 1.85 0 0 1.28208 1.05579 0.214139 0.0815451
20 1.95 0 0 0.810536 1.30901 0.468093 0.227468
21 2.05 0 0 0.596667 1.51502 0.759895 0.48927
22 2.15 0 0 0.372944 1.65665 0.996656 0.866953
23 2.25 0 0 0.268301 1.76824 1.33405 1.4206
24 2.35 0 0 0.236496 1.87554 1.49787 2.09871
25 2.45 0 0 0.20018 1.97425 1.31705 2.74678
26 2.55 0.548688 0.145923 0.208892 2.08584 1.14333 3.35622
27 2.65 2.21157 0.781116 0.267821 2.24034 1.11086 3.99571
28 2.75 3.13601 1.75107 0.511215 2.55794 0.754625 4.46352
29 2.85 2.32552 2.52361 0.59175 2.95279 0.683265 4.91845
30 2.95 1.5435 3.07296 0.930531 3.61803 0.697895 5.41631
31 3.05 1.30859 3.57082 1.29174 4.60515 0.754195 5.99142
32 3.15 0.973 3.96567 1.70597 5.99571 0.770394 6.61803
33 3.25 0.95379 4.37768 1.64713 7.42489 0.971567 7.45923
34 3.35 0.654574 4.67811 1.43854 8.75107 0.93776 8.32189
35 3.45 0.634814 4.98712 1.45732 10.176 0.888588 9.18884
36 3.55 0.915988 5.45923 1.2603 11.4807 1.00127 10.2232
37 3.65 0.850734 5.92275 1.1765 12.7682 1.15938 11.4893
38 3.75 1.14925 6.58369 0.939977 13.8541 1.09093 12.7468
39 3.85 1.04785 7.21888 0.937606 14.9957 1.10918 14.0944
40 3.95 1.07618 7.90558 1.00794 16.2876 1.15441 15.5708
41 4.05 0.959714 8.54936 0.987448 17.618 1.12683 17.0858
42 4.15 0.950583 9.21888 0.904032 18.897 1.09447 18.6309
43 4.25 1.17364 10.0858 0.931414 20.279 1.06676 20.2103
44 4.35 0.820818 10.721 0.980202 21.8026 0.974008 21.721
45 4.45 1.17651 11.6738 0.941921 23.3348 1.00476 23.3519
46 4.55 1.07468 12.5837 1.05745 25.133 0.966142 24.9914
47 4.65 0.94159 13.4163 0.901303 26.7339 0.995261 26.7554
48 4.75 1.014 14.3519 0.995749 28.5794 1.11857 28.824
49 4.85 0.927998 15.2446 0.912909 30.3433 0.981652 30.7167
50 4.95 1.09647 16.3433 0.970222 32.2961 1.06633 32.8584
51 5.05 1.11109 17.5021 1.03871 34.4721 0.973193 34.8927
52 5.15 0.98131 18.5665 0.990888 36.6309 1.0325 37.1373
53 5.25 1.17274 19.8884 1.06913 39.0515 0.972649 39.3348
54 5.35 0.909315 20.9528 0.947397 41.279 0.916506 41.485
55 5.45 0.918652 22.0687 0.967481 43.6395 0.967798 43.8412
56 5.55 0.926731 23.2361 0.97873 46.1159 1.02503 46.4292
57 5.65 0.927094 24.4464 1.06878 48.9185 0.987429 49.0129
58 5.75 0.882431 25.6395 1.05248 51.7768 0.959718 51.6137
59 5.85 0.913854 26.9185 0.969474 54.5021 0.957789 54.3004
60 5.95 0.930825 28.2661 1.01981 57.4678 0.971715 57.1202
61 6.05 0.94045 29.6738 0.960681 60.3562 0.97133 60.0343
62 6.15 1.01556 31.2446 1.06231 63.6567 1.04798 63.2833
63 6.25 1.08541 32.9785 0.975086 66.7854 0.974502 66.4034
64 6.35 1.16081 34.8927 0.961462 69.97 1.02846 69.8026
65 6.45 0.998964 36.5923 0.929369 73.1459 0.996815 73.2017
66 6.55 1.06654 38.4635 0.988894 76.6309 1.02519 76.8069
67 6.65 1.02047 40.309 1.06217 80.4893 0.976833 80.3476
68 6.75 1.0181 42.206 0.99882 84.2275 1.00097 84.0858
69 6.85 1.03332 44.1888 0.995482 88.0644 1.0311 88.0515
70 6.95 1.07767 46.3176 0.984349 91.97 1.01573 92.073
71 7.05 0.996642 48.3433 0.978698 95.9657 1.00609 96.1717
72 7.15 0.977171 50.3863 0.940272 99.9142 0.978142 100.27
73 7.25 0.966374 52.4635 1.03081 104.365 1.04598 104.777
74 7.35 0.951913 54.5665 1.00006 108.803 1.01384 109.266
75 7.45 0.956784 56.7382 1.01669 113.438 1.01605 113.888
76 7.55 0.927925 58.9013 1.04585 118.335 0.981045 118.472
77 7.65 1.13337 61.6137 0.998154 123.133 0.991353 123.227
78 7.75 0.971512 64 1.02215 128.176 1.01301 128.215
79 7.85 1.02185 66.5751 1.01747 133.326 0.973772 133.133
80 7.95 0.976383 69.0987 1.01518 138.597 0.991681 138.27
81 8.05 1.05269 71.8884 1.03688 144.116 0.991437 143.536
82 8.15 0.951171 74.4721 1.0108 149.631 0.971986 148.828
83 8.25 0.996098 77.2446 0.975702 155.086 0.967799 154.227
84 8.35 1.0055 80.1116 0.945727 160.502 1.0131 160.017
85 8.45 1.03769 83.1416 0.989334 166.305 1.02519 166.017
86 8.55 1.02505 86.206 0.983481 172.21 1.01067 172.073
87 8.65 1.02954 89.3562 0.988806 178.288 1.01333 178.288
88 8.75 1.0034 92.4979 0.990902 184.519 1.02996 184.751
89 8.85 0.937971 95.5021 1.01133 191.026 1.00147 191.18
90 8.95 0.919749 98.515 1.00777 197.657 1.00602 197.785
91 9.05 0.984107 101.811 0.995832 204.356 0.971122 204.305
92 9.15 1.13069 105.682 0.996651 211.21 0.991915 211.112
93 9.25 1.0524 109.365 0.984378 218.129 1.02811 218.322
94 9.35 0.986795 112.893 1.00049 225.313 1.03798 225.76
95 9.45 0.989526 116.506 0.989374 232.571 0.99502 233.043
96 9.55 1.03335 120.361 1.00887 240.129 1.00989 240.592
97 9.65 0.953443 123.991 0.991993 247.717 1.0228 248.399
98 9.75 1.00464 127.897 0.991535 255.459 1.00413 256.223
99 9.85 0.977856 131.777 1.03128 263.678 0.993023 264.12
100 9.95 0.956179 135.648 1.01066 271.897 0.99855 272.223
15800 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.195665 0.0386266 0.0217873 0.00429185
17 1.65 0 0 0.824997 0.223176 0.0192272 0.00858369
18 1.75 0 0 1.5692 0.618026 0.136746 0.0429185
19 1.85 0 0 1.35839 1 0.214139 0.103004
20 1.95 0 0 1.00287 1.3133 0.426791 0.236052
21 2.05 0 0 0.708542 1.55794 0.710066 0.480687
22 2.15 0 0 0.440752 1.72532 0.928702 0.832618
23 2.25 0 0 0.216704 1.81545 1.31336 1.37768
24 2.35 0 0 0.151357 1.88412 1.53579 2.07296
25 2.45 0.0349639 0.00858369 0.174069 1.96996 1.26472 2.69528
26 2.55 0.355034 0.103004 0.265132 2.11159 1.248 3.36052
27 2.65 2.00237 0.678112 0.2827 2.27468 1.11832 4.00429
28 2.75 3.24702 1.6824 0.428315 2.54077 0.796164 4.49785
29 2.85 2.71311 2.58369 0.643207 2.96996 0.7864 5.02146
30 2.95 1.78467 3.21888 0.888507 3.60515 0.655781 5.48927
31 3.05 1.17321 3.66524 1.21311 4.53219 0.675399 6.00429
32 3.15 0.867239 4.01717 1.45324 5.71674 0.717627 6.58798
33 3.25 0.596119 4.27468 1.6867 7.18026 0.941825 7.40343
34 3.35 0.635872 4.56652 1.52234 8.58369 0.867778 8.20172
35 3.45 0.740616 4.92704 1.36075 9.91416 0.778614 8.96137
36 3.55 0.732791 5.30472 1.28103 11.2403 0.943101 9.93562
37 3.65 0.803471 5.74249 1.1765 12.5279 1.0572 11.0901
38 3.75 0.910446 6.26609 1.01428 13.6996 1.21008 12.485
39 3.85 1.13281 6.95279 1.00105 14.9185 1.13391 13.8627
40 3.95 0.995467 7.58798 0.984498 16.1803 1.13427 15.3133
41 4.05 0.882937 8.18026 0.895074 17.3863 1.05342 16.7296
42 4.15 1.10901 8.96137 0.988975 18.7854 1.15831 18.3648
43 4.25 1.0923 9.76824 0.977695 20.2361 1.11604 20.0172
44 4.35 1.20904 10.7039 0.90289 21.6395 1.10406 21.7296
45 4.45 1.18711 11.6652 0.992052 23.2532 1.10788 23.5279
46 4.55 0.99357 12.5064 0.961545 24.8884 1.02431 25.2661
47 4.65 1.2328 13.5966 0.947214 26.5708 0.990418 27.0215
48 4.75 1.12563 14.6352 0.940172 28.3133 1.09072 29.0386
49 4.85 1.00831 15.6052 0.997315 30.2403 0.917099 30.8069
50 4.95 1.09647 16.7039 0.991545 32.2361 0.968034 32.7511
51 5.05 0.946485 17.691 1.05305 34.4421 1.00194 34.8455
52 5.15 0.949655 18.721 1.06181 36.7554 0.959458 36.9313
53 5.25 1.05851 19.9142 0.970561 38.9528 0.949852 39.0773
54 5.35 0.909315 20.9785 0.978429 41.2532 0.929311 41.2575
55 5.45 1.03172 22.2318 1.11524 43.9742 1.03655 43.7811
56 5.55 0.81089 23.2532 1.05845 46.6524 0.950237 46.1803
57 5.65 0.835042 24.3433 0.916568 49.0558 0.895575 48.5236
58 5.75 0.863386 25.5107 1.05722 51.927 1.00248 51.2403
59 5.85 0.883187 26.7468 0.986268 54.6996 1.02358 54.1116
60 5.95 0.942683 28.1116 0.940113 57.4335 1.00721 57.0343
61 6.05 0.877371 29.4249 1.00208 60.4464 1.02855 60.1202
62 6.15 0.921215 30.8498 0.926931 63.3262 0.988453 63.1845
63 6.25 1.01556 32.4721 0.946997 66.3648 1.08844 66.6695
64 6.35 1.27012 34.5665 1.02107 69.7468 1.03235 70.0815
65 6.45 1.09987 36.4378 0.930625 72.927 1.00059 73.4936
66 6.55 1.17418 38.4979 0.993765 76.4292 1.02153 77.0858
67 6.65 1.02996 40.3605 0.978281 79.9828 0.935391 80.4764
68 6.75 1.09641 42.4034 0.939189 83.4979 1.03315 84.3348
69 6.85 0.917018 44.1631 1.02332 87.4421 0.956334 88.0129
70 6.95 1.08636 46.309 1.03303 91.5408 0.970205 91.8541
71 7.05 1.05576 48.4549 1.07857 95.9442 0.991338 95.8927
72 7.15 1.01823 50.5837 1.08131 100.485 1.05496 100.313
73 7.25 0.958387 52.6438 1.01889 104.884 1.02606 104.734
74 7.35 0.963569 54.7725 1.02907 109.451 0.972159 109.039
75 7.45 0.918967 56.8584 0.95362 113.798 1.04435 113.79
76 7.55 0.961065 59.0987 0.987189 118.421 0.994823 118.438
77 7.65 1.03294 61.5708 1.0053 123.253 0.961827 123.052
78 7.75 0.933071 63.8627 1.03259 128.348 0.98773 127.914
79 7.85 1.03888 66.4807 1.05478 133.687 1.01371 133.034
80 7.95 0.992988 69.0472 0.985419 138.803 0.976768 138.094
81 8.05 0.984666 71.6567 0.973183 143.983 1.02618 143.545
82 8.15 1.02385 74.4378 0.976193 149.309 1.02717 149.137
83 8.25 1.02694 77.2961 0.971863 154.742 0.965491 154.524
84 8.35 0.96034 80.0343 1.00268 160.485 1.02587 160.386
85 8.45 0.961262 82.8412 0.949087 166.052 1.00246 166.253
86 8.55 1.08534 86.0858 0.954891 171.785 0.994908 172.215
87 8.65 1.05198 89.3047 1.01464 178.021 1.00143 178.356
88 8.75 1.03081 92.5322 0.983395 184.206 1.03817 184.871
89 8.85 0.97013 95.6395 1.02334 190.79 0.998797 191.283
90 8.95 1.06125 99.1159 1.03191 197.579 0.998174 197.837
91 9.05 1.04305 102.609 0.983073 204.193 0.978794 204.408
92 9.15 0.922601 105.768 1.02785 211.262 0.99942 211.266
93 9.25 0.971449 109.167 1.00209 218.305 1.01036 218.352
94 9.35 1.02041 112.815 0.9981 225.472 1.00204 225.532
95 9.45 0.940167 116.249 1.00283 232.828 0.986811 232.755
96 9.55 0.985022 119.923 1.02319 240.494 1.01333 240.33
97 9.65 0.939919 123.502 1.00658 248.193 1.01774 248.099
98 9.75 0.980353 127.313 0.96955 255.764 0.977694 255.717
99 9.85 1.01031 131.322 0.96612 263.464 0.986007 263.558
100 9.95 1.05371 135.588 1.00643 271.648 1.00754 271.734
15900 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0.0248414 0.00429185 0 0
16 1.55 0 0 0.239146 0.0515021 0.0217873 0.00429185
17 1.65 0 0 1.0936 0.296137 0.0384545 0.0128755
18 1.75 0 0 1.43275 0.656652 0.0341864 0.0214592
19 1.85 0 0 1.29734 1.02146 0.229435 0.0858369
20 1.95 0 0 0.865488 1.29185 0.413023 0.214592
21 2.05 0 0 0.509653 1.46781 0.635322 0.433476
22 2.15 0 0 0.474656 1.64807 1.09859 0.849785
23 2.25 0 0 0.247662 1.75107 1.43746 1.44635
24 2.35 0 0 0.236496 1.85837 1.26086 2.01717
25 2.45 0.0349639 0.00858369 0.174069 1.94421 1.50022 2.75536
26 2.55 0.677791 0.188841 0.216926 2.06009 1.10307 3.34335
27 2.65 1.9426 0.746781 0.2827 2.22318 1.01394 3.92704
28 2.75 3.08051 1.69957 0.511215 2.54077 0.837703 4.44635
29 2.85 2.40304 2.49785 0.694663 3.00429 0.792845 4.97425
30 2.95 1.49527 3.03004 1.02659 3.7382 0.691879 5.46781
31 3.05 1.12809 3.45923 1.19626 4.65236 0.754195 6.04292
32 3.15 0.930696 3.83691 1.40058 5.79399 0.643754 6.56652
33 3.25 1.03327 4.28326 1.60261 7.18455 0.798073 7.25751
34 3.35 0.897702 4.69528 1.48044 8.54936 0.821124 8.01288
35 3.45 0.881686 5.12446 1.39148 9.90987 1.02056 9.00858
36 3.55 0.699482 5.48498 1.35979 11.3176 1.05112 10.0944
37 3.65 0.645927 5.83691 1.16866 12.5966 1.03755 11.2275
38 3.75 0.86567 6.33476 0.969699 13.7167 1.11699 12.515
39 3.85 1.04785 6.96996 0.990479 14.9227 1.24341 14.0258
40 3.95 1.06273 7.64807 1.05482 16.2747 1.20139 15.5622
41 4.05 0.97251 8.30043 0.923742 17.5193 1.13003 17.0815
42 4.15 1.20651 9.15021 0.937402 18.8455 1.01542 18.515
43 4.25 1.06906 9.93991 1.06447 20.4249 0.965304 19.9442
44 4.35 1.19795 10.867 0.820056 21.6996 0.998912 21.4936
45 4.45 0.996328 11.6738 0.96039 23.2618 1.04442 23.1888
46 4.55 1.0544 12.5665 0.956497 24.8884 1.10272 25.0601
47 4.65 1.10661 13.5451 0.952047 26.5794 1.02674 26.8798
48 4.75 1.05121 14.515 1.02585 28.4807 1.05591 28.8326
49 4.85 1.05292 15.5279 0.908467 30.2361 1.05511 30.867
50 4.95 1.06221 16.5923 0.985148 32.2189 0.987267 32.8498
51 5.05 0.855951 17.485 0.985446 34.2833 1.01836 34.9785
52 5.15 1.04462 18.618 0.994828 36.4506 0.923922 36.9871
53 5.25 0.929054 19.6652 0.968666 38.6438 0.923256 39.073
54 5.35 0.98998 20.824 0.994858 40.9828 1.03907 41.5107
55 5.45 0.975184 22.0086 1.10293 43.6738 0.907862 43.721
56 5.55 0.899475 23.1416 1.03471 46.2918 0.950237 46.1202
57 5.65 0.907368 24.3262 1.03932 49.0172 0.92674 48.5451
58 5.75 0.901476 25.5451 1.04141 51.8455 0.988225 51.2232
59 5.85 0.938387 26.8584 0.998482 54.6524 1.00828 54.0515
60 5.95 0.972327 28.2661 0.941589 57.3906 0.976152 56.8841
61 6.05 1.06661 29.8627 1.00493 60.412 1.06002 60.0644
62 6.15 0.87127 31.2103 0.961467 63.3991 1.0106 63.1974
63 6.25 0.956452 32.7382 0.984449 66.5579 0.973162 66.3133
64 6.35 0.999442 34.3863 0.947209 69.6953 1.08559 69.9013
65 6.45 0.958602 36.0172 0.949464 72.9399 0.961575 73.1803
66 6.55 1.07143 37.897 0.981587 76.3991 1.00811 76.7253
67 6.65 1.21982 40.103 0.95347 79.8627 1.02183 80.4292
68 6.75 1.10102 42.1545 1.0057 83.6266 1.01016 84.2017
69 6.85 0.917018 43.9142 0.956509 87.3133 0.967493 87.9227
70 6.95 1.08636 46.0601 1.02978 91.3991 1.01248 91.9313
71 7.05 1.06843 48.2318 1.04282 95.6567 0.970268 95.8841
72 7.15 1.02644 50.3777 1.00875 99.8927 0.981215 99.9957
73 7.25 1.03426 52.6009 1.0169 104.283 1.00315 104.318
74 7.35 0.986882 54.7811 1.04454 108.918 0.991544 108.708
75 7.45 0.907622 56.8412 1.06376 113.768 1.03586 113.421
76 7.55 1.04576 59.279 1.00552 118.476 1.00125 118.099
77 7.65 1.01501 61.7082 1.00797 123.322 0.996722 122.88
78 7.75 1.00995 64.1888 0.976911 128.142 1.01999 127.901
79 7.85 0.974167 66.6438 0.989488 133.15 1.00606 132.983
80 7.95 0.909962 68.9957 0.987899 138.279 1.00659 138.197
81 8.05 1.05916 71.8026 1.0401 143.815 0.98578 143.433
82 8.15 0.957491 74.4034 1.00451 149.296 0.977504 148.755
83 8.25 1.02694 77.2618 1.04402 155.133 1.0455 154.588
84 8.35 0.993456 80.0944 0.977202 160.73 1.04089 160.536
85 8.45 0.98184 82.9614 1.00909 166.648 1.00979 166.446
86 8.55 1.02218 86.0172 0.962039 172.425 1.0078 172.485
87 8.65 1.06039 89.2618 0.96227 178.339 0.988833 178.549
88 8.75 1.0363 92.5064 0.990219 184.567 1.04501 185.107
89 8.85 1.02373 95.7854 1.00199 191.013 1.00682 191.571
90 8.95 1.06125 99.2618 0.999293 197.588 1.00079 198.142
91 9.05 0.996921 102.601 0.997746 204.3 0.983909 204.747
92 9.15 0.982771 105.966 1.03347 211.408 0.976279 211.446
93 9.25 0.927293 109.21 0.997813 218.421 0.989555 218.386
94 9.35 0.996399 112.773 0.999893 225.601 0.987069 225.459
95 9.45 0.944868 116.223 0.984694 232.824 0.983293 232.657
96 9.55 1.01954 120.026 1.01288 240.412 1.04835 240.494
97 9.65 1.0143 123.888 1.01107 248.146 0.995251 248.09
98 9.75 0.986977 127.725 0.991535 255.888 0.993117 255.828
99 9.85 1.01896 131.768 1.00059 263.863 0.987087 263.678
100 9.95 1.02826 135.931 1.00168 272.009 1.01547 271.918
16000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0.0248414 0.00429185 0 0
16 1.55 0 0 0.173924 0.0386266 0 0
17 1.65 0 0 1.01686 0.266094 0.0192272 0.00429185
18 1.75 0 0 1.04045 0.527897 0.119652 0.0343348
19 1.85 0 0 1.63312 0.987124 0.290618 0.11588
20 1.95 0 0 1.05782 1.3176 0.371721 0.23176
21 2.05 0 0 0.596667 1.52361 0.710066 0.476395
22 2.15 0 0 0.384245 1.66953 1.03063 0.866953
23 2.25 0 0 0.288939 1.7897 1.15824 1.34764
24 2.35 0 0 0.151357 1.85837 1.3367 1.95279
25 2.45 0.0349639 0.00858369 0.165366 1.93991 1.29088 2.58798
26 2.55 0.484137 0.137339 0.241029 2.06867 1.2802 3.27039
27 2.65 1.82305 0.660944 0.327336 2.25751 1.0214 3.85837
28 2.75 2.69198 1.49356 0.44904 2.53648 0.844626 4.38197
29 2.85 2.89399 2.45494 0.630342 2.95708 0.902426 4.98283
30 2.95 1.78467 3.09013 0.990565 3.66524 0.655781 5.45064
31 3.05 1.19578 3.54506 1.19064 4.57511 0.697912 5.98283
32 3.15 0.846087 3.88841 1.53222 5.82403 0.817884 6.64807
33 3.25 0.93392 4.29185 1.52347 7.14592 0.847643 7.38197
34 3.35 0.673276 4.60086 1.47113 8.50215 0.900437 8.2103
35 3.45 1.04039 5.1073 1.37392 9.84549 0.92378 9.11159
36 3.55 0.699482 5.46781 1.39296 11.2876 1.03866 10.1845
37 3.65 0.897996 5.95708 1.21964 12.6223 1.06113 11.3433
38 3.75 0.925371 6.48927 0.999422 13.7768 1.0388 12.5408
39 3.85 1.00537 7.09871 0.944656 14.927 1.12684 13.9099
40 3.95 0.820588 7.62232 0.914176 16.0987 1.19132 15.4335
41 4.05 0.921325 8.24034 1.01612 17.4678 1.12683 16.9485
42 4.15 1.07245 8.99571 0.88583 18.721 1.08231 18.4764
43 4.25 1.12716 9.82833 1.00951 20.2189 0.991393 19.9442
44 4.35 1.08703 10.6695 0.949829 21.6953 0.93527 21.3948
45 4.45 1.14472 11.5966 0.978859 23.2876 1.07615 23.1416
46 4.55 1.08482 12.515 0.93126 24.8712 0.953496 24.7597
47 4.65 0.863933 13.279 0.95688 26.5708 1.04854 26.618
48 4.75 1.0419 14.2403 0.984171 28.3948 1.05823 28.5751
49 4.85 1.14215 15.3391 0.921794 30.176 1.05956 30.618
50 4.95 1.09647 16.4378 1.01927 32.2275 1.0471 32.721
51 5.05 1.02879 17.5107 0.96291 34.2446 1.01015 34.8326
52 5.15 1.07628 18.6781 0.986948 36.3948 0.937742 36.8712
53 5.25 1.01282 19.8197 1.00089 38.6609 0.959351 39.0386
54 5.35 1.01931 21.0129 0.952873 40.9013 0.971386 41.3176
55 5.45 0.84092 22.0343 1.02201 43.3948 0.92549 43.5708
56 5.55 0.817704 23.0644 0.997389 45.9185 1.05733 46.2403
57 5.65 0.927094 24.2747 1.06715 48.7167 0.984149 48.8155
58 5.75 0.933219 25.5365 1.09356 51.6867 0.975555 51.4592
59 5.85 0.987453 26.9185 1.04581 54.6266 0.944019 54.1073
60 5.95 0.918968 28.2489 1.06113 57.7124 1.04862 57.1502
61 6.05 1.16409 29.9914 0.960681 60.6009 0.988496 60.1159
62 6.15 0.926764 31.4249 0.965611 63.6009 1.02306 63.2876
63 6.25 0.918839 32.8927 0.972411 66.721 0.951715 66.3348
64 6.35 1.0567 34.6352 0.996448 70.0215 1.02196 69.7124
65 6.45 1.02924 36.3863 0.933137 73.2103 0.96535 73.0043
66 6.55 1.04697 38.2232 1.0303 76.8412 1.07523 76.7854
67 6.65 1.14862 40.3004 0.977099 80.3906 0.963808 80.279
68 6.75 0.999671 42.1631 0.947217 83.9356 1.0343 84.1416
69 6.85 0.921491 43.9313 0.938693 87.5536 1.03445 88.1202
70 6.95 1.04291 45.9914 1.02654 91.6266 1.02766 92.1888
71 7.05 0.929073 47.8798 0.968186 95.5794 0.946038 96.0429
72 7.15 1.0716 50.1202 0.993418 99.7511 0.997602 100.223
73 7.25 1.0103 52.2918 1.00298 104.082 0.972265 104.412
74 7.35 1.10733 54.7382 1.04454 108.717 1.00414 108.858
75 7.45 1.07024 57.1674 1.01669 113.352 1.02454 113.519
76 7.55 0.865327 59.1845 1.00185 118.043 0.997579 118.18
77 7.65 1.0437 61.6824 1.0169 122.931 0.956459 122.768
78 7.75 0.950544 64.0172 1.05346 128.129 1.01301 127.755
79 7.85 0.98098 66.4893 0.981857 133.099 0.998413 132.798
80 7.95 0.969741 68.9957 0.954832 138.056 0.98671 137.91
81 8.05 0.968471 71.5622 0.989309 143.322 1.01568 143.305
82 8.15 0.970131 74.1974 1.01002 148.833 0.957797 148.519
83 8.25 1.04544 77.1073 1.03711 154.631 1.02319 154.227
84 8.35 1.01754 80.0086 0.986194 160.279 1.02587 160.09
85 8.45 0.993598 82.9099 1.0186 166.253 1.00539 165.974
86 8.55 1.02218 85.9657 0.997776 172.245 1.0343 172.172
87 8.65 0.96782 88.927 0.986012 178.305 1.04762 178.597
88 8.75 1.08564 92.3262 1.01479 184.687 1.02381 185.021
89 8.85 0.940651 95.3391 0.997988 191.107 0.986763 191.356
90 8.95 1.00098 98.618 1.01169 197.764 0.99752 197.906
91 9.05 1.05843 102.163 0.97478 204.322 1.01268 204.704
92 9.15 1.07303 105.837 0.994779 211.163 1.02319 211.725
93 9.25 0.978809 109.262 1.02468 218.365 0.955897 218.429
94 9.35 0.962786 112.704 0.978377 225.391 0.989465 225.519
95 9.45 1.07884 116.644 0.998736 232.717 0.976257 232.665
96 9.55 0.99883 120.369 1.00715 240.262 0.990367 240.069
97 9.65 1.05713 124.395 1.01219 248.004 1.00875 247.768
98 9.75 1.02451 128.378 0.99978 255.811 0.992015 255.498
99 9.85 0.951895 132.155 0.983353 263.648 1.00544 263.494
100 9.95 0.97102 136.086 0.973186 271.562 1.01971 271.768
16100 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0 0 0.195665 0.0386266 0.0217873 0.00429185
17 1.65 0 0 1.03604 0.270386 0.0576817 0.0171674
18 1.75 0 0 1.53509 0.656652 0.102559 0.0429185
19 1.85 0 0 1.23629 1.00429 0.275322 0.120172
20 1.95 0 0 0.975391 1.30901 0.316651 0.218884
21 2.05 0 0 0.646389 1.53219 0.697609 0.459227
22 2.15 0 0 0.327739 1.65665 0.996656 0.83691
